Municipio código	Municipio nombre	Año	Votos	Siglas
22015	Alcalá del Obispo	2011	17	CHA-IU
22015	Alcalá del Obispo	2011	10	UPyD
22015	Alcalá del Obispo	2011	2	EQUO
22015	Alcalá del Obispo	2011	5	PACMA
22015	Alcalá del Obispo	2011	0	Eb
22015	Alcalá del Obispo	2011	0	PCPE
22015	Alcalá del Obispo	2011	0	PUM+J
22015	Alcalá del Obispo	2011	1	PIRATA
22015	Alcalá del Obispo	2011	0	UCE
22015	Alcalá del Obispo	2011	0	DeC
22015	Alcalá del Obispo	2011	0	PH
22015	Alcalá del Obispo	2011	0	P-LIB
22015	Alcalá del Obispo	2011	0	SXT
22016	Alcampell	2011	218	PP-PAR
22016	Alcampell	2011	196	PSOE
22016	Alcampell	2011	24	CHA-IU
22016	Alcampell	2011	4	UPyD
22016	Alcampell	2011	6	EQUO
22016	Alcampell	2011	1	PACMA
22016	Alcampell	2011	0	Eb
22016	Alcampell	2011	2	PCPE
22016	Alcampell	2011	0	PUM+J
22016	Alcampell	2011	3	PIRATA
22016	Alcampell	2011	0	UCE
22016	Alcampell	2011	0	DeC
22016	Alcampell	2011	0	PH
22016	Alcampell	2011	0	P-LIB
22016	Alcampell	2011	0	SXT
22017	Alcolea de Cinca	2011	355	PP-PAR
22017	Alcolea de Cinca	2011	221	PSOE
22017	Alcolea de Cinca	2011	45	CHA-IU
22017	Alcolea de Cinca	2011	18	UPyD
22017	Alcolea de Cinca	2011	0	EQUO
22017	Alcolea de Cinca	2011	4	PACMA
22017	Alcolea de Cinca	2011	0	Eb
22017	Alcolea de Cinca	2011	3	PCPE
22017	Alcolea de Cinca	2011	1	PUM+J
22017	Alcolea de Cinca	2011	6	PIRATA
22017	Alcolea de Cinca	2011	0	UCE
22017	Alcolea de Cinca	2011	0	DeC
22017	Alcolea de Cinca	2011	0	PH
22017	Alcolea de Cinca	2011	0	P-LIB
22017	Alcolea de Cinca	2011	0	SXT
22018	Alcubierre	2011	114	PP-PAR
22018	Alcubierre	2011	123	PSOE
22018	Alcubierre	2011	20	CHA-IU
22018	Alcubierre	2011	4	UPyD
22018	Alcubierre	2011	1	EQUO
22018	Alcubierre	2011	1	PACMA
22018	Alcubierre	2011	0	Eb
22018	Alcubierre	2011	4	PCPE
22018	Alcubierre	2011	0	PUM+J
22018	Alcubierre	2011	0	PIRATA
22018	Alcubierre	2011	0	UCE
22018	Alcubierre	2011	0	DeC
22018	Alcubierre	2011	0	PH
22018	Alcubierre	2011	0	P-LIB
22018	Alcubierre	2011	0	SXT
22019	Alerre	2011	54	PP-PAR
22019	Alerre	2011	56	PSOE
22019	Alerre	2011	10	CHA-IU
22019	Alerre	2011	10	UPyD
22019	Alerre	2011	2	EQUO
22019	Alerre	2011	0	PACMA
22019	Alerre	2011	0	Eb
22019	Alerre	2011	0	PCPE
22019	Alerre	2011	0	PUM+J
22019	Alerre	2011	2	PIRATA
22019	Alerre	2011	0	UCE
22019	Alerre	2011	0	DeC
22019	Alerre	2011	0	PH
22019	Alerre	2011	0	P-LIB
22019	Alerre	2011	0	SXT
22020	Alfántega	2011	41	PP-PAR
22020	Alfántega	2011	28	PSOE
22020	Alfántega	2011	3	CHA-IU
22020	Alfántega	2011	1	UPyD
22020	Alfántega	2011	1	EQUO
22020	Alfántega	2011	0	PACMA
22020	Alfántega	2011	0	Eb
22020	Alfántega	2011	2	PCPE
22020	Alfántega	2011	0	PUM+J
22020	Alfántega	2011	0	PIRATA
22020	Alfántega	2011	0	UCE
22020	Alfántega	2011	0	DeC
22020	Alfántega	2011	0	PH
22020	Alfántega	2011	0	P-LIB
22020	Alfántega	2011	0	SXT
22021	Almudévar	2011	635	PP-PAR
22021	Almudévar	2011	641	PSOE
22021	Almudévar	2011	113	CHA-IU
22021	Almudévar	2011	63	UPyD
22021	Almudévar	2011	8	EQUO
22021	Almudévar	2011	3	PACMA
22021	Almudévar	2011	0	Eb
22021	Almudévar	2011	0	PCPE
22021	Almudévar	2011	4	PUM+J
22021	Almudévar	2011	6	PIRATA
22021	Almudévar	2011	1	UCE
22021	Almudévar	2011	0	DeC
22021	Almudévar	2011	0	PH
22021	Almudévar	2011	0	P-LIB
22021	Almudévar	2011	0	SXT
22022	Almunia de San Juan	2011	199	PP-PAR
22022	Almunia de San Juan	2011	172	PSOE
22022	Almunia de San Juan	2011	31	CHA-IU
22022	Almunia de San Juan	2011	14	UPyD
22022	Almunia de San Juan	2011	1	EQUO
22022	Almunia de San Juan	2011	1	PACMA
22022	Almunia de San Juan	2011	0	Eb
22022	Almunia de San Juan	2011	2	PCPE
22022	Almunia de San Juan	2011	2	PUM+J
22022	Almunia de San Juan	2011	4	PIRATA
22022	Almunia de San Juan	2011	0	UCE
22022	Almunia de San Juan	2011	0	DeC
22022	Almunia de San Juan	2011	0	PH
22022	Almunia de San Juan	2011	0	P-LIB
22022	Almunia de San Juan	2011	0	SXT
22023	Almuniente	2011	240	PP-PAR
22023	Almuniente	2011	115	PSOE
22023	Almuniente	2011	11	CHA-IU
22023	Almuniente	2011	9	UPyD
22023	Almuniente	2011	0	EQUO
22023	Almuniente	2011	0	PACMA
22023	Almuniente	2011	0	Eb
22023	Almuniente	2011	0	PCPE
22023	Almuniente	2011	1	PUM+J
22023	Almuniente	2011	0	PIRATA
22023	Almuniente	2011	0	UCE
22023	Almuniente	2011	0	DeC
22023	Almuniente	2011	0	PH
22023	Almuniente	2011	0	P-LIB
22023	Almuniente	2011	0	SXT
22024	Alquézar	2011	66	PP-PAR
22024	Alquézar	2011	48	PSOE
22024	Alquézar	2011	12	CHA-IU
22024	Alquézar	2011	5	UPyD
22024	Alquézar	2011	4	EQUO
22024	Alquézar	2011	0	PACMA
22024	Alquézar	2011	0	Eb
22024	Alquézar	2011	0	PCPE
22024	Alquézar	2011	0	PUM+J
22024	Alquézar	2011	1	PIRATA
22024	Alquézar	2011	0	UCE
22024	Alquézar	2011	0	DeC
22024	Alquézar	2011	0	PH
22024	Alquézar	2011	0	P-LIB
22024	Alquézar	2011	0	SXT
22025	Altorricón	2011	419	PP-PAR
22025	Altorricón	2011	261	PSOE
22025	Altorricón	2011	24	CHA-IU
22025	Altorricón	2011	21	UPyD
22025	Altorricón	2011	4	EQUO
22025	Altorricón	2011	1	PACMA
22025	Altorricón	2011	0	Eb
22025	Altorricón	2011	1	PCPE
22025	Altorricón	2011	5	PUM+J
22025	Altorricón	2011	4	PIRATA
22025	Altorricón	2011	0	UCE
22025	Altorricón	2011	0	DeC
22025	Altorricón	2011	0	PH
22025	Altorricón	2011	0	P-LIB
22025	Altorricón	2011	0	SXT
22027	Angüés	2011	122	PP-PAR
22027	Angüés	2011	95	PSOE
22027	Angüés	2011	9	CHA-IU
22027	Angüés	2011	13	UPyD
22027	Angüés	2011	1	EQUO
22027	Angüés	2011	0	PACMA
22027	Angüés	2011	0	Eb
22027	Angüés	2011	0	PCPE
22027	Angüés	2011	0	PUM+J
22027	Angüés	2011	1	PIRATA
22027	Angüés	2011	1	UCE
22027	Angüés	2011	0	DeC
22027	Angüés	2011	0	PH
22027	Angüés	2011	0	P-LIB
22027	Angüés	2011	0	SXT
22028	Ansó	2011	144	PP-PAR
22028	Ansó	2011	119	PSOE
22028	Ansó	2011	23	CHA-IU
22028	Ansó	2011	9	UPyD
22028	Ansó	2011	8	EQUO
22028	Ansó	2011	1	PACMA
22028	Ansó	2011	0	Eb
22028	Ansó	2011	2	PCPE
22028	Ansó	2011	0	PUM+J
22028	Ansó	2011	1	PIRATA
22028	Ansó	2011	0	UCE
22028	Ansó	2011	0	DeC
22028	Ansó	2011	0	PH
22028	Ansó	2011	0	P-LIB
22028	Ansó	2011	0	SXT
22029	Antillón	2011	47	PP-PAR
22029	Antillón	2011	39	PSOE
22029	Antillón	2011	1	CHA-IU
22029	Antillón	2011	4	UPyD
22029	Antillón	2011	1	EQUO
22029	Antillón	2011	0	PACMA
22029	Antillón	2011	0	Eb
22029	Antillón	2011	0	PCPE
22029	Antillón	2011	0	PUM+J
22029	Antillón	2011	0	PIRATA
22029	Antillón	2011	0	UCE
22029	Antillón	2011	0	DeC
22029	Antillón	2011	0	PH
22029	Antillón	2011	0	P-LIB
22029	Antillón	2011	0	SXT
22032	Aragüés del Puerto	2011	21	PP-PAR
22032	Aragüés del Puerto	2011	32	PSOE
22032	Aragüés del Puerto	2011	7	CHA-IU
22032	Aragüés del Puerto	2011	6	UPyD
22032	Aragüés del Puerto	2011	1	EQUO
22032	Aragüés del Puerto	2011	0	PACMA
22032	Aragüés del Puerto	2011	0	Eb
22032	Aragüés del Puerto	2011	1	PCPE
22032	Aragüés del Puerto	2011	0	PUM+J
22032	Aragüés del Puerto	2011	0	PIRATA
22032	Aragüés del Puerto	2011	0	UCE
22032	Aragüés del Puerto	2011	0	DeC
22032	Aragüés del Puerto	2011	0	PH
22032	Aragüés del Puerto	2011	0	P-LIB
22032	Aragüés del Puerto	2011	0	SXT
22035	Arén	2011	54	PP-PAR
22035	Arén	2011	93	PSOE
22035	Arén	2011	15	CHA-IU
22035	Arén	2011	1	UPyD
22035	Arén	2011	8	EQUO
22035	Arén	2011	0	PACMA
22035	Arén	2011	0	Eb
22035	Arén	2011	0	PCPE
22035	Arén	2011	2	PUM+J
22035	Arén	2011	0	PIRATA
22035	Arén	2011	0	UCE
22035	Arén	2011	0	DeC
22035	Arén	2011	0	PH
22035	Arén	2011	0	P-LIB
22035	Arén	2011	0	SXT
22036	Argavieso	2011	55	PP-PAR
22036	Argavieso	2011	18	PSOE
22036	Argavieso	2011	6	CHA-IU
22036	Argavieso	2011	1	UPyD
22036	Argavieso	2011	0	EQUO
22036	Argavieso	2011	1	PACMA
22036	Argavieso	2011	0	Eb
22036	Argavieso	2011	0	PCPE
22036	Argavieso	2011	0	PUM+J
22036	Argavieso	2011	0	PIRATA
22036	Argavieso	2011	0	UCE
22036	Argavieso	2011	0	DeC
22036	Argavieso	2011	0	PH
22036	Argavieso	2011	0	P-LIB
22036	Argavieso	2011	0	SXT
22037	Arguis	2011	44	PP-PAR
22037	Arguis	2011	12	PSOE
22037	Arguis	2011	14	CHA-IU
22037	Arguis	2011	5	UPyD
22037	Arguis	2011	4	EQUO
22037	Arguis	2011	0	PACMA
22037	Arguis	2011	0	Eb
22037	Arguis	2011	0	PCPE
22037	Arguis	2011	0	PUM+J
22037	Arguis	2011	0	PIRATA
22037	Arguis	2011	0	UCE
22037	Arguis	2011	0	DeC
22037	Arguis	2011	0	PH
22037	Arguis	2011	0	P-LIB
22037	Arguis	2011	0	SXT
22039	Ayerbe	2011	340	PP-PAR
22039	Ayerbe	2011	236	PSOE
22039	Ayerbe	2011	81	CHA-IU
22039	Ayerbe	2011	20	UPyD
22039	Ayerbe	2011	14	EQUO
22039	Ayerbe	2011	1	PACMA
22039	Ayerbe	2011	0	Eb
22039	Ayerbe	2011	2	PCPE
22039	Ayerbe	2011	3	PUM+J
22039	Ayerbe	2011	1	PIRATA
22039	Ayerbe	2011	0	UCE
22039	Ayerbe	2011	0	DeC
22039	Ayerbe	2011	0	PH
22039	Ayerbe	2011	0	P-LIB
22039	Ayerbe	2011	0	SXT
22040	Azanuy-Alins	2011	74	PP-PAR
22040	Azanuy-Alins	2011	41	PSOE
22040	Azanuy-Alins	2011	4	CHA-IU
22040	Azanuy-Alins	2011	5	UPyD
22040	Azanuy-Alins	2011	0	EQUO
22040	Azanuy-Alins	2011	0	PACMA
22040	Azanuy-Alins	2011	0	Eb
22040	Azanuy-Alins	2011	0	PCPE
22040	Azanuy-Alins	2011	0	PUM+J
22040	Azanuy-Alins	2011	0	PIRATA
22040	Azanuy-Alins	2011	0	UCE
22040	Azanuy-Alins	2011	0	DeC
22040	Azanuy-Alins	2011	0	PH
22040	Azanuy-Alins	2011	0	P-LIB
22040	Azanuy-Alins	2011	0	SXT
22041	Azara	2011	89	PP-PAR
22041	Azara	2011	42	PSOE
22041	Azara	2011	1	CHA-IU
22041	Azara	2011	1	UPyD
22041	Azara	2011	2	EQUO
22041	Azara	2011	1	PACMA
22041	Azara	2011	0	Eb
22041	Azara	2011	1	PCPE
22041	Azara	2011	0	PUM+J
22041	Azara	2011	0	PIRATA
22041	Azara	2011	0	UCE
22041	Azara	2011	0	DeC
22041	Azara	2011	0	PH
22041	Azara	2011	0	P-LIB
22041	Azara	2011	0	SXT
22042	Azlor	2011	42	PP-PAR
22042	Azlor	2011	33	PSOE
22042	Azlor	2011	9	CHA-IU
22042	Azlor	2011	4	UPyD
22042	Azlor	2011	1	EQUO
22042	Azlor	2011	0	PACMA
22042	Azlor	2011	0	Eb
22042	Azlor	2011	0	PCPE
22042	Azlor	2011	0	PUM+J
22042	Azlor	2011	1	PIRATA
22042	Azlor	2011	0	UCE
22042	Azlor	2011	0	DeC
22042	Azlor	2011	0	PH
22042	Azlor	2011	0	P-LIB
22042	Azlor	2011	0	SXT
22043	Baells	2011	46	PP-PAR
22043	Baells	2011	18	PSOE
22043	Baells	2011	3	CHA-IU
22043	Baells	2011	1	UPyD
22043	Baells	2011	0	EQUO
22043	Baells	2011	0	PACMA
22043	Baells	2011	0	Eb
22043	Baells	2011	0	PCPE
22043	Baells	2011	0	PUM+J
22043	Baells	2011	1	PIRATA
22043	Baells	2011	0	UCE
22043	Baells	2011	0	DeC
22043	Baells	2011	0	PH
22043	Baells	2011	0	P-LIB
22043	Baells	2011	0	SXT
22044	Bailo	2011	73	PP-PAR
22044	Bailo	2011	79	PSOE
22044	Bailo	2011	17	CHA-IU
22044	Bailo	2011	6	UPyD
22044	Bailo	2011	3	EQUO
22044	Bailo	2011	0	PACMA
22044	Bailo	2011	0	Eb
22044	Bailo	2011	1	PCPE
22044	Bailo	2011	1	PUM+J
22044	Bailo	2011	4	PIRATA
22044	Bailo	2011	0	UCE
22044	Bailo	2011	0	DeC
22044	Bailo	2011	0	PH
22044	Bailo	2011	0	P-LIB
22044	Bailo	2011	0	SXT
22045	Baldellou	2011	43	PP-PAR
22045	Baldellou	2011	26	PSOE
22045	Baldellou	2011	4	CHA-IU
22045	Baldellou	2011	3	UPyD
22045	Baldellou	2011	0	EQUO
22045	Baldellou	2011	1	PACMA
22045	Baldellou	2011	0	Eb
22045	Baldellou	2011	0	PCPE
22045	Baldellou	2011	0	PUM+J
22045	Baldellou	2011	1	PIRATA
22045	Baldellou	2011	0	UCE
22045	Baldellou	2011	0	DeC
22045	Baldellou	2011	0	PH
22045	Baldellou	2011	0	P-LIB
22045	Baldellou	2011	0	SXT
22046	Ballobar	2011	287	PP-PAR
22046	Ballobar	2011	247	PSOE
22046	Ballobar	2011	35	CHA-IU
22046	Ballobar	2011	10	UPyD
22046	Ballobar	2011	0	EQUO
22046	Ballobar	2011	1	PACMA
22046	Ballobar	2011	0	Eb
22046	Ballobar	2011	4	PCPE
22046	Ballobar	2011	0	PUM+J
22046	Ballobar	2011	0	PIRATA
22046	Ballobar	2011	0	UCE
22046	Ballobar	2011	0	DeC
22046	Ballobar	2011	0	PH
22046	Ballobar	2011	0	P-LIB
22046	Ballobar	2011	0	SXT
22047	Banastás	2011	123	PP-PAR
22047	Banastás	2011	34	PSOE
22047	Banastás	2011	15	CHA-IU
22047	Banastás	2011	13	UPyD
22047	Banastás	2011	7	EQUO
22047	Banastás	2011	1	PACMA
22047	Banastás	2011	0	Eb
22047	Banastás	2011	1	PCPE
22047	Banastás	2011	1	PUM+J
22047	Banastás	2011	0	PIRATA
22047	Banastás	2011	0	UCE
22047	Banastás	2011	0	DeC
22047	Banastás	2011	0	PH
22047	Banastás	2011	0	P-LIB
22047	Banastás	2011	0	SXT
22048	Barbastro	2011	4529	PP-PAR
22048	Barbastro	2011	2897	PSOE
22048	Barbastro	2011	644	CHA-IU
22048	Barbastro	2011	493	UPyD
22048	Barbastro	2011	90	EQUO
22048	Barbastro	2011	50	PACMA
22048	Barbastro	2011	0	Eb
22048	Barbastro	2011	28	PCPE
22048	Barbastro	2011	21	PUM+J
22048	Barbastro	2011	32	PIRATA
22048	Barbastro	2011	7	UCE
22048	Barbastro	2011	0	DeC
22048	Barbastro	2011	0	PH
22048	Barbastro	2011	0	P-LIB
22048	Barbastro	2011	0	SXT
22049	Barbués	2011	47	PP-PAR
22049	Barbués	2011	14	PSOE
22049	Barbués	2011	2	CHA-IU
22049	Barbués	2011	1	UPyD
22049	Barbués	2011	0	EQUO
22049	Barbués	2011	0	PACMA
22049	Barbués	2011	0	Eb
22049	Barbués	2011	0	PCPE
22049	Barbués	2011	0	PUM+J
22049	Barbués	2011	0	PIRATA
22049	Barbués	2011	0	UCE
22049	Barbués	2011	0	DeC
22049	Barbués	2011	0	PH
22049	Barbués	2011	0	P-LIB
22049	Barbués	2011	0	SXT
22050	Barbuñales	2011	46	PP-PAR
22050	Barbuñales	2011	34	PSOE
22050	Barbuñales	2011	2	CHA-IU
22050	Barbuñales	2011	1	UPyD
22050	Barbuñales	2011	0	EQUO
22050	Barbuñales	2011	0	PACMA
22050	Barbuñales	2011	0	Eb
22050	Barbuñales	2011	0	PCPE
22050	Barbuñales	2011	0	PUM+J
22050	Barbuñales	2011	0	PIRATA
22050	Barbuñales	2011	0	UCE
22050	Barbuñales	2011	0	DeC
22050	Barbuñales	2011	0	PH
22050	Barbuñales	2011	0	P-LIB
22050	Barbuñales	2011	0	SXT
22051	Bárcabo	2011	47	PP-PAR
22051	Bárcabo	2011	29	PSOE
22051	Bárcabo	2011	6	CHA-IU
22051	Bárcabo	2011	0	UPyD
22051	Bárcabo	2011	0	EQUO
22051	Bárcabo	2011	0	PACMA
22051	Bárcabo	2011	0	Eb
22051	Bárcabo	2011	0	PCPE
22051	Bárcabo	2011	0	PUM+J
22051	Bárcabo	2011	0	PIRATA
22051	Bárcabo	2011	0	UCE
22051	Bárcabo	2011	0	DeC
22051	Bárcabo	2011	0	PH
22051	Bárcabo	2011	0	P-LIB
22051	Bárcabo	2011	0	SXT
22052	Belver de Cinca	2011	319	PP-PAR
22052	Belver de Cinca	2011	361	PSOE
22052	Belver de Cinca	2011	36	CHA-IU
22052	Belver de Cinca	2011	21	UPyD
22052	Belver de Cinca	2011	6	EQUO
22052	Belver de Cinca	2011	1	PACMA
22052	Belver de Cinca	2011	0	Eb
22052	Belver de Cinca	2011	2	PCPE
22052	Belver de Cinca	2011	2	PUM+J
22052	Belver de Cinca	2011	4	PIRATA
22052	Belver de Cinca	2011	2	UCE
22052	Belver de Cinca	2011	0	DeC
22052	Belver de Cinca	2011	0	PH
22052	Belver de Cinca	2011	0	P-LIB
22052	Belver de Cinca	2011	0	SXT
22053	Benabarre	2011	262	PP-PAR
22053	Benabarre	2011	211	PSOE
22053	Benabarre	2011	44	CHA-IU
22053	Benabarre	2011	14	UPyD
22053	Benabarre	2011	6	EQUO
22053	Benabarre	2011	2	PACMA
22053	Benabarre	2011	0	Eb
22053	Benabarre	2011	1	PCPE
22053	Benabarre	2011	0	PUM+J
22053	Benabarre	2011	1	PIRATA
22053	Benabarre	2011	0	UCE
22053	Benabarre	2011	0	DeC
22053	Benabarre	2011	0	PH
22053	Benabarre	2011	0	P-LIB
22053	Benabarre	2011	0	SXT
22054	Benasque	2011	425	PP-PAR
22054	Benasque	2011	239	PSOE
22054	Benasque	2011	116	CHA-IU
22054	Benasque	2011	93	UPyD
22054	Benasque	2011	29	EQUO
22054	Benasque	2011	21	PACMA
22054	Benasque	2011	0	Eb
22054	Benasque	2011	7	PCPE
22054	Benasque	2011	4	PUM+J
22054	Benasque	2011	5	PIRATA
22054	Benasque	2011	1	UCE
22054	Benasque	2011	0	DeC
22054	Benasque	2011	0	PH
22054	Benasque	2011	0	P-LIB
22054	Benasque	2011	0	SXT
22055	Berbegal	2011	123	PP-PAR
22055	Berbegal	2011	132	PSOE
22055	Berbegal	2011	19	CHA-IU
22055	Berbegal	2011	5	UPyD
22055	Berbegal	2011	1	EQUO
22055	Berbegal	2011	1	PACMA
22055	Berbegal	2011	0	Eb
22055	Berbegal	2011	1	PCPE
22055	Berbegal	2011	2	PUM+J
22055	Berbegal	2011	0	PIRATA
22055	Berbegal	2011	0	UCE
22055	Berbegal	2011	0	DeC
22055	Berbegal	2011	0	PH
22055	Berbegal	2011	0	P-LIB
22055	Berbegal	2011	0	SXT
22057	Bielsa	2011	86	PP-PAR
22057	Bielsa	2011	149	PSOE
