Comarca código	Comarca nombre	Año	Orden	Votos	Siglas
06	Hoya de Huesca / Plana de Uesca	2015	3	151	PODEMOS
06	Hoya de Huesca / Plana de Uesca	2015	3	16368	PODEMOS-Ahora Alto Aragón en Común
06	Hoya de Huesca / Plana de Uesca	2015	4	15261	C's
06	Hoya de Huesca / Plana de Uesca	2015	5	6863	IU-CHA-UPeC
06	Hoya de Huesca / Plana de Uesca	2015	6	2060	EB
06	Hoya de Huesca / Plana de Uesca	2015	7	1341	PACMA
06	Hoya de Huesca / Plana de Uesca	2015	8	1216	UPYD
06	Hoya de Huesca / Plana de Uesca	2015	9	319	RECORTES CERO-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2015	10	2	VOX
06	Hoya de Huesca / Plana de Uesca	2015	11	83	Independientes-FIA
06	Hoya de Huesca / Plana de Uesca	2015	12	175	PCPE
06	Hoya de Huesca / Plana de Uesca	2015	13	1	BAR
07	Somontano de Barbastro	2015	1	13554	PP-PAR
07	Somontano de Barbastro	2015	2	9762	PSOE
07	Somontano de Barbastro	2015	3	4534	PODEMOS-Ahora Alto Aragón en Común
07	Somontano de Barbastro	2015	4	4662	C's
07	Somontano de Barbastro	2015	5	1870	IU-CHA-UPeC
07	Somontano de Barbastro	2015	6	496	EB
07	Somontano de Barbastro	2015	7	640	PACMA
07	Somontano de Barbastro	2015	8	272	UPYD
07	Somontano de Barbastro	2015	9	84	RECORTES CERO-GRUPO VERDE
07	Somontano de Barbastro	2015	11	36	Independientes-FIA
07	Somontano de Barbastro	2015	12	48	PCPE
08	Cinca Medio	2015	1	11023	PP-PAR
08	Cinca Medio	2015	2	9704	PSOE
08	Cinca Medio	2015	3	5071	PODEMOS-Ahora Alto Aragón en Común
08	Cinca Medio	2015	4	4155	C's
08	Cinca Medio	2015	5	2130	IU-CHA-UPeC
08	Cinca Medio	2015	6	704	EB
08	Cinca Medio	2015	7	436	PACMA
08	Cinca Medio	2015	8	225	UPYD
08	Cinca Medio	2015	9	47	RECORTES CERO-GRUPO VERDE
08	Cinca Medio	2015	11	32	Independientes-FIA
08	Cinca Medio	2015	12	63	PCPE
09	La Litera / La Llitera	2015	1	9854	PP-PAR
09	La Litera / La Llitera	2015	2	7236	PSOE
09	La Litera / La Llitera	2015	3	4074	PODEMOS-Ahora Alto Aragón en Común
09	La Litera / La Llitera	2015	4	3296	C's
09	La Litera / La Llitera	2015	5	1035	IU-CHA-UPeC
09	La Litera / La Llitera	2015	6	165	EB
09	La Litera / La Llitera	2015	7	331	PACMA
09	La Litera / La Llitera	2015	8	142	UPYD
09	La Litera / La Llitera	2015	9	50	RECORTES CERO-GRUPO VERDE
09	La Litera / La Llitera	2015	11	20	Independientes-FIA
09	La Litera / La Llitera	2015	12	49	PCPE
10	Los Monegros	2015	1	13148	PP-PAR
10	Los Monegros	2015	2	9970	PSOE
10	Los Monegros	2015	3	573	PODEMOS
10	Los Monegros	2015	3	2404	PODEMOS-Ahora Alto Aragón en Común
10	Los Monegros	2015	4	2904	C's
10	Los Monegros	2015	5	1344	IU-CHA-UPeC
10	Los Monegros	2015	6	285	EB
10	Los Monegros	2015	7	170	PACMA
10	Los Monegros	2015	8	171	UPYD
10	Los Monegros	2015	9	35	RECORTES CERO-GRUPO VERDE
10	Los Monegros	2015	10	15	VOX
10	Los Monegros	2015	11	33	Independientes-FIA
10	Los Monegros	2015	12	33	PCPE
10	Los Monegros	2015	13	4	BAR
11	Bajo Cinca / Baix Cinca	2015	1	12034	PP-PAR
11	Bajo Cinca / Baix Cinca	2015	2	9963	PSOE
11	Bajo Cinca / Baix Cinca	2015	3	753	PODEMOS
11	Bajo Cinca / Baix Cinca	2015	3	3917	PODEMOS-Ahora Alto Aragón en Común
11	Bajo Cinca / Baix Cinca	2015	4	3905	C's
11	Bajo Cinca / Baix Cinca	2015	5	1010	IU-CHA-UPeC
11	Bajo Cinca / Baix Cinca	2015	6	248	EB
11	Bajo Cinca / Baix Cinca	2015	7	372	PACMA
11	Bajo Cinca / Baix Cinca	2015	8	220	UPYD
11	Bajo Cinca / Baix Cinca	2015	9	46	RECORTES CERO-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2015	10	0	VOX
11	Bajo Cinca / Baix Cinca	2015	11	16	Independientes-FIA
11	Bajo Cinca / Baix Cinca	2015	12	43	PCPE
11	Bajo Cinca / Baix Cinca	2015	13	0	BAR
12	Tarazona y el Moncayo	2015	1	8271	PP-PAR
12	Tarazona y el Moncayo	2015	2	5425	PSOE
12	Tarazona y el Moncayo	2015	3	3366	PODEMOS
12	Tarazona y el Moncayo	2015	4	2459	C's
12	Tarazona y el Moncayo	2015	5	1466	IU-CHA-UPeC
12	Tarazona y el Moncayo	2015	6	297	EB
12	Tarazona y el Moncayo	2015	7	221	PACMA
12	Tarazona y el Moncayo	2015	8	139	UPYD
12	Tarazona y el Moncayo	2015	9	70	RECORTES CERO-GRUPO VERDE
12	Tarazona y el Moncayo	2015	10	33	VOX
12	Tarazona y el Moncayo	2015	11	36	Independientes-FIA
12	Tarazona y el Moncayo	2015	12	21	PCPE
12	Tarazona y el Moncayo	2015	13	16	BAR
13	Campo de Borja	2015	1	7752	PP-PAR
13	Campo de Borja	2015	2	7289	PSOE
13	Campo de Borja	2015	3	3035	PODEMOS
13	Campo de Borja	2015	4	1652	C's
13	Campo de Borja	2015	5	1052	IU-CHA-UPeC
13	Campo de Borja	2015	6	169	EB
13	Campo de Borja	2015	7	162	PACMA
13	Campo de Borja	2015	8	129	UPYD
13	Campo de Borja	2015	9	48	RECORTES CERO-GRUPO VERDE
13	Campo de Borja	2015	10	20	VOX
13	Campo de Borja	2015	11	21	Independientes-FIA
13	Campo de Borja	2015	12	12	PCPE
13	Campo de Borja	2015	13	6	BAR
14	Aranda	2015	1	4928	PP-PAR
14	Aranda	2015	2	3250	PSOE
14	Aranda	2015	3	862	PODEMOS
14	Aranda	2015	4	927	C's
14	Aranda	2015	5	447	IU-CHA-UPeC
14	Aranda	2015	6	87	EB
14	Aranda	2015	7	53	PACMA
14	Aranda	2015	8	55	UPYD
14	Aranda	2015	9	11	RECORTES CERO-GRUPO VERDE
14	Aranda	2015	10	9	VOX
14	Aranda	2015	11	72	Independientes-FIA
14	Aranda	2015	12	7	PCPE
14	Aranda	2015	13	4	BAR
15	Ribera Alta del Ebro	2015	1	12107	PP-PAR
15	Ribera Alta del Ebro	2015	2	13988	PSOE
15	Ribera Alta del Ebro	2015	3	6213	PODEMOS
15	Ribera Alta del Ebro	2015	4	3892	C's
15	Ribera Alta del Ebro	2015	5	2546	IU-CHA-UPeC
15	Ribera Alta del Ebro	2015	6	379	EB
15	Ribera Alta del Ebro	2015	7	440	PACMA
15	Ribera Alta del Ebro	2015	8	189	UPYD
15	Ribera Alta del Ebro	2015	9	101	RECORTES CERO-GRUPO VERDE
15	Ribera Alta del Ebro	2015	10	67	VOX
15	Ribera Alta del Ebro	2015	11	37	Independientes-FIA
15	Ribera Alta del Ebro	2015	12	50	PCPE
15	Ribera Alta del Ebro	2015	13	22	BAR
16	Valdejalón	2015	1	13736	PP-PAR
16	Valdejalón	2015	2	10851	PSOE
16	Valdejalón	2015	3	4190	PODEMOS
16	Valdejalón	2015	4	3942	C's
16	Valdejalón	2015	5	2019	IU-CHA-UPeC
16	Valdejalón	2015	6	407	EB
16	Valdejalón	2015	7	318	PACMA
16	Valdejalón	2015	8	244	UPYD
16	Valdejalón	2015	9	71	RECORTES CERO-GRUPO VERDE
16	Valdejalón	2015	10	64	VOX
16	Valdejalón	2015	11	58	Independientes-FIA
16	Valdejalón	2015	12	33	PCPE
16	Valdejalón	2015	13	30	BAR
17	Central	2015	1	343897	PP-PAR
17	Central	2015	2	230832	PSOE
17	Central	2015	3	215966	PODEMOS
17	Central	2015	4	173564	C's
17	Central	2015	5	82209	IU-CHA-UPeC
17	Central	2015	6	22864	EB
17	Central	2015	7	15544	PACMA
17	Central	2015	8	12652	UPYD
17	Central	2015	9	3845	RECORTES CERO-GRUPO VERDE
17	Central	2015	10	3377	VOX
17	Central	2015	11	1995	Independientes-FIA
17	Central	2015	12	1107	PCPE
17	Central	2015	13	1004	BAR
18	Ribera Baja del Ebro	2015	1	4633	PP-PAR
18	Ribera Baja del Ebro	2015	2	4964	PSOE
18	Ribera Baja del Ebro	2015	3	1535	PODEMOS
18	Ribera Baja del Ebro	2015	4	1236	C's
18	Ribera Baja del Ebro	2015	5	715	IU-CHA-UPeC
18	Ribera Baja del Ebro	2015	6	176	EB
18	Ribera Baja del Ebro	2015	7	101	PACMA
18	Ribera Baja del Ebro	2015	8	72	UPYD
18	Ribera Baja del Ebro	2015	9	38	RECORTES CERO-GRUPO VERDE
18	Ribera Baja del Ebro	2015	10	23	VOX
18	Ribera Baja del Ebro	2015	11	19	Independientes-FIA
18	Ribera Baja del Ebro	2015	12	13	PCPE
18	Ribera Baja del Ebro	2015	13	9	BAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	1	6521	PP-PAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	2	6014	PSOE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	3	2836	PODEMOS
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	4	1929	C's
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	5	779	IU-CHA-UPeC
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	6	270	EB
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	7	139	PACMA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	8	88	UPYD
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	9	40	RECORTES CERO-GRUPO VERDE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	10	36	VOX
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	11	19	Independientes-FIA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	12	22	PCPE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2015	13	6	BAR
20	Comunidad de Calatayud	2015	1	21357	PP-PAR
20	Comunidad de Calatayud	2015	2	15984	PSOE
20	Comunidad de Calatayud	2015	3	6596	PODEMOS
20	Comunidad de Calatayud	2015	4	5315	C's
20	Comunidad de Calatayud	2015	5	2376	IU-CHA-UPeC
20	Comunidad de Calatayud	2015	6	578	EB
20	Comunidad de Calatayud	2015	7	476	PACMA
20	Comunidad de Calatayud	2015	8	306	UPYD
20	Comunidad de Calatayud	2015	9	117	RECORTES CERO-GRUPO VERDE
20	Comunidad de Calatayud	2015	10	99	VOX
20	Comunidad de Calatayud	2015	11	57	Independientes-FIA
20	Comunidad de Calatayud	2015	12	29	PCPE
20	Comunidad de Calatayud	2015	13	32	BAR
21	Campo de Cariñena	2015	1	5753	PP-PAR
21	Campo de Cariñena	2015	2	4891	PSOE
21	Campo de Cariñena	2015	3	1576	PODEMOS
21	Campo de Cariñena	2015	4	1187	C's
21	Campo de Cariñena	2015	5	810	IU-CHA-UPeC
21	Campo de Cariñena	2015	6	194	EB
21	Campo de Cariñena	2015	7	128	PACMA
21	Campo de Cariñena	2015	8	67	UPYD
21	Campo de Cariñena	2015	9	30	RECORTES CERO-GRUPO VERDE
21	Campo de Cariñena	2015	10	28	VOX
21	Campo de Cariñena	2015	11	17	Independientes-FIA
21	Campo de Cariñena	2015	12	15	PCPE
21	Campo de Cariñena	2015	13	9	BAR
22	Campo de Belchite	2015	1	4145	PP-PAR
22	Campo de Belchite	2015	2	2319	PSOE
22	Campo de Belchite	2015	3	870	PODEMOS
22	Campo de Belchite	2015	4	638	C's
22	Campo de Belchite	2015	5	261	IU-CHA-UPeC
22	Campo de Belchite	2015	6	80	EB
22	Campo de Belchite	2015	7	45	PACMA
22	Campo de Belchite	2015	8	34	UPYD
22	Campo de Belchite	2015	9	20	RECORTES CERO-GRUPO VERDE
22	Campo de Belchite	2015	10	17	VOX
22	Campo de Belchite	2015	11	11	Independientes-FIA
22	Campo de Belchite	2015	12	5	PCPE
22	Campo de Belchite	2015	13	4	BAR
23	Bajo Martín	2015	1	3935	PP-PAR
23	Bajo Martín	2015	2	3433	PSOE
23	Bajo Martín	2015	3	1169	PODEMOS
23	Bajo Martín	2015	4	1003	C's
23	Bajo Martín	2015	5	759	IU-CHA-UPeC
23	Bajo Martín	2015	6	104	EB
23	Bajo Martín	2015	7	63	PACMA
23	Bajo Martín	2015	8	45	UPYD
23	Bajo Martín	2015	9	6	RECORTES CERO-GRUPO VERDE
23	Bajo Martín	2015	12	45	PCPE
24	Campo de Daroca	2015	1	4750	PP-PAR
24	Campo de Daroca	2015	2	2252	PSOE
24	Campo de Daroca	2015	3	863	PODEMOS
24	Campo de Daroca	2015	4	709	C's
24	Campo de Daroca	2015	5	359	IU-CHA-UPeC
24	Campo de Daroca	2015	6	205	EB
24	Campo de Daroca	2015	7	62	PACMA
24	Campo de Daroca	2015	8	71	UPYD
24	Campo de Daroca	2015	9	137	RECORTES CERO-GRUPO VERDE
24	Campo de Daroca	2015	10	16	VOX
24	Campo de Daroca	2015	11	10	Independientes-FIA
24	Campo de Daroca	2015	12	11	PCPE
24	Campo de Daroca	2015	13	5	BAR
25	Jiloca	2015	1	8557	PP-PAR
25	Jiloca	2015	2	4589	PSOE
25	Jiloca	2015	3	1826	PODEMOS
25	Jiloca	2015	4	2056	C's
25	Jiloca	2015	5	770	IU-CHA-UPeC
25	Jiloca	2015	6	253	EB
25	Jiloca	2015	7	118	PACMA
25	Jiloca	2015	8	142	UPYD
25	Jiloca	2015	9	32	RECORTES CERO-GRUPO VERDE
25	Jiloca	2015	12	20	PCPE
26	Cuencas Mineras	2015	1	3975	PP-PAR
26	Cuencas Mineras	2015	2	5482	PSOE
26	Cuencas Mineras	2015	3	1715	PODEMOS
26	Cuencas Mineras	2015	4	1175	C's
26	Cuencas Mineras	2015	5	904	IU-CHA-UPeC
26	Cuencas Mineras	2015	6	140	EB
26	Cuencas Mineras	2015	7	141	PACMA
26	Cuencas Mineras	2015	8	84	UPYD
26	Cuencas Mineras	2015	9	20	RECORTES CERO-GRUPO VERDE
26	Cuencas Mineras	2015	12	14	PCPE
27	Andorra-Sierra de Arcos	2015	1	4687	PP-PAR
27	Andorra-Sierra de Arcos	2015	2	5338	PSOE
27	Andorra-Sierra de Arcos	2015	3	2809	PODEMOS
27	Andorra-Sierra de Arcos	2015	4	1510	C's
27	Andorra-Sierra de Arcos	2015	5	1617	IU-CHA-UPeC
27	Andorra-Sierra de Arcos	2015	6	196	EB
27	Andorra-Sierra de Arcos	2015	7	156	PACMA
27	Andorra-Sierra de Arcos	2015	8	109	UPYD
27	Andorra-Sierra de Arcos	2015	9	26	RECORTES CERO-GRUPO VERDE
27	Andorra-Sierra de Arcos	2015	12	28	PCPE
28	Bajo Aragón	2015	1	15776	PP-PAR
28	Bajo Aragón	2015	2	11018	PSOE
28	Bajo Aragón	2015	3	6605	PODEMOS
28	Bajo Aragón	2015	4	5179	C's
28	Bajo Aragón	2015	5	2199	IU-CHA-UPeC
28	Bajo Aragón	2015	6	525	EB
28	Bajo Aragón	2015	7	523	PACMA
28	Bajo Aragón	2015	8	356	UPYD
28	Bajo Aragón	2015	9	76	RECORTES CERO-GRUPO VERDE
28	Bajo Aragón	2015	12	69	PCPE
29	Comunidad de Teruel	2015	1	27578	PP-PAR
29	Comunidad de Teruel	2015	2	16300	PSOE
29	Comunidad de Teruel	2015	3	9188	PODEMOS
29	Comunidad de Teruel	2015	4	10272	C's
29	Comunidad de Teruel	2015	5	3612	IU-CHA-UPeC
29	Comunidad de Teruel	2015	6	1368	EB
29	Comunidad de Teruel	2015	7	694	PACMA
29	Comunidad de Teruel	2015	8	529	UPYD
29	Comunidad de Teruel	2015	9	136	RECORTES CERO-GRUPO VERDE
29	Comunidad de Teruel	2015	12	93	PCPE
30	Maestrazgo	2015	1	2439	PP-PAR
30	Maestrazgo	2015	2	1273	PSOE
30	Maestrazgo	2015	3	686	PODEMOS
30	Maestrazgo	2015	4	520	C's
30	Maestrazgo	2015	5	212	IU-CHA-UPeC
30	Maestrazgo	2015	6	73	EB
30	Maestrazgo	2015	7	32	PACMA
30	Maestrazgo	2015	8	26	UPYD
30	Maestrazgo	2015	9	4	RECORTES CERO-GRUPO VERDE
30	Maestrazgo	2015	12	5	PCPE
31	Sierra de Albarracín	2015	1	2968	PP-PAR
31	Sierra de Albarracín	2015	2	2290	PSOE
31	Sierra de Albarracín	2015	3	830	PODEMOS
31	Sierra de Albarracín	2015	4	857	C's
31	Sierra de Albarracín	2015	5	392	IU-CHA-UPeC
31	Sierra de Albarracín	2015	6	68	EB
31	Sierra de Albarracín	2015	7	62	PACMA
31	Sierra de Albarracín	2015	8	56	UPYD
31	Sierra de Albarracín	2015	9	11	RECORTES CERO-GRUPO VERDE
31	Sierra de Albarracín	2015	12	12	PCPE
32	Gúdar-Javalambre	2015	1	4986	PP-PAR
32	Gúdar-Javalambre	2015	2	3468	PSOE
32	Gúdar-Javalambre	2015	3	1592	PODEMOS
32	Gúdar-Javalambre	2015	4	1352	C's
32	Gúdar-Javalambre	2015	5	567	IU-CHA-UPeC
32	Gúdar-Javalambre	2015	6	113	EB
32	Gúdar-Javalambre	2015	7	79	PACMA
32	Gúdar-Javalambre	2015	8	53	UPYD
32	Gúdar-Javalambre	2015	9	15	RECORTES CERO-GRUPO VERDE
32	Gúdar-Javalambre	2015	12	18	PCPE
33	Matarraña / Matarranya	2015	1	5138	PP-PAR
33	Matarraña / Matarranya	2015	2	2922	PSOE
33	Matarraña / Matarranya	2015	3	2022	PODEMOS
33	Matarraña / Matarranya	2015	4	1399	C's
33	Matarraña / Matarranya	2015	5	537	IU-CHA-UPeC
33	Matarraña / Matarranya	2015	6	81	EB
33	Matarraña / Matarranya	2015	7	113	PACMA
33	Matarraña / Matarranya	2015	8	64	UPYD
33	Matarraña / Matarranya	2015	9	15	RECORTES CERO-GRUPO VERDE
33	Matarraña / Matarranya	2015	12	10	PCPE
