Comarca código	Comarca nombre	Corine Land Cover 2000 nivel 2 descripción	Superficie (has)	Año
02	Alto Gállego	Zonas de extracción minera, vertederos y de construcción	41,996896	2000
02	Alto Gállego	Zonas de extracción minera, vertederos y de construcción	41,550505	2006
02	Alto Gállego	Zonas húmedas continentales	73,876793	2000
02	Alto Gállego	Zonas húmedas continentales	77,751675	2006
02	Alto Gállego	Zonas industriales, comerciales y de transportes	243,312651	2000
02	Alto Gállego	Zonas industriales, comerciales y de transportes	184,844854	2006
02	Alto Gállego	Zonas Urbanas	432,876441	2000
02	Alto Gállego	Zonas Urbanas	243,249564	2006
02	Alto Gállego	Zonas verdes artificiales, no agrícolas	71,097501	2000
02	Alto Gállego	Zonas verdes artificiales, no agrícolas	154,994167	2006
03	Sobrarbe	Aguas continentales	1962,693525	2000
03	Sobrarbe	Aguas continentales	1818,414651	2006
03	Sobrarbe	Bosques	91758,632377	2000
03	Sobrarbe	Bosques	92031,860192	2006
03	Sobrarbe	Cultivos permanentes	133,651964	2000
03	Sobrarbe	Cultivos permanentes	134,409422	2006
03	Sobrarbe	Espacios abiertos con poca o sin vegetación	34459,984983	2000
03	Sobrarbe	Espacios abiertos con poca o sin vegetación	34677,079145	2006
03	Sobrarbe	Espacios de vegetación arbustiva y/o herbácea	71734,213999	2000
03	Sobrarbe	Espacios de vegetación arbustiva y/o herbácea	71502,674732	2006
03	Sobrarbe	Prados y praderas	4967,714679	2000
03	Sobrarbe	Prados y praderas	5051,496766	2006
03	Sobrarbe	Tierras de labor	10555,473219	2000
03	Sobrarbe	Tierras de labor	10682,412037	2006
03	Sobrarbe	Zonas agrícolas heterogéneas	4300,785899	2000
03	Sobrarbe	Zonas agrícolas heterogéneas	4349,638881	2006
03	Sobrarbe	Zonas de extracción minera, vertederos y de construcción	2,591506	2000
03	Sobrarbe	Zonas de extracción minera, vertederos y de construcción	0	2006
03	Sobrarbe	Zonas húmedas continentales	0	2000
03	Sobrarbe	Zonas húmedas continentales	0	2006
03	Sobrarbe	Zonas industriales, comerciales y de transportes	0	2000
03	Sobrarbe	Zonas industriales, comerciales y de transportes	56,112875	2006
03	Sobrarbe	Zonas Urbanas	450,16485	2000
03	Sobrarbe	Zonas Urbanas	93,251245	2006
03	Sobrarbe	Zonas verdes artificiales, no agrícolas	0	2000
03	Sobrarbe	Zonas verdes artificiales, no agrícolas	0	2006
04	La Ribagorza	Aguas continentales	2396,356207	2000
04	La Ribagorza	Aguas continentales	2144,743735	2006
04	La Ribagorza	Bosques	81337,573328	2000
04	La Ribagorza	Bosques	81404,473141	2006
04	La Ribagorza	Cultivos permanentes	295,902189	2000
04	La Ribagorza	Cultivos permanentes	305,993751	2006
04	La Ribagorza	Espacios abiertos con poca o sin vegetación	26337,238847	2000
04	La Ribagorza	Espacios abiertos con poca o sin vegetación	26765,599454	2006
04	La Ribagorza	Espacios de vegetación arbustiva y/o herbácea	90158,703736	2000
04	La Ribagorza	Espacios de vegetación arbustiva y/o herbácea	90105,430795	2006
04	La Ribagorza	Prados y praderas	9712,667423	2000
04	La Ribagorza	Prados y praderas	9886,601873	2006
04	La Ribagorza	Tierras de labor	25914,209967	2000
04	La Ribagorza	Tierras de labor	26194,260488	2006
04	La Ribagorza	Zonas agrícolas heterogéneas	9173,027602	2000
04	La Ribagorza	Zonas agrícolas heterogéneas	9172,90094	2006
04	La Ribagorza	Zonas de extracción minera, vertederos y de construcción	136,309652	2000
04	La Ribagorza	Zonas de extracción minera, vertederos y de construcción	60,342525	2006
04	La Ribagorza	Zonas húmedas continentales	36,522313	2000
04	La Ribagorza	Zonas húmedas continentales	63,261935	2006
04	La Ribagorza	Zonas industriales, comerciales y de transportes	31,163655	2000
04	La Ribagorza	Zonas industriales, comerciales y de transportes	0	2006
04	La Ribagorza	Zonas Urbanas	701,904114	2000
04	La Ribagorza	Zonas Urbanas	214,305378	2006
04	La Ribagorza	Zonas verdes artificiales, no agrícolas	37,477242	2000
04	La Ribagorza	Zonas verdes artificiales, no agrícolas	28,641599	2006
05	Cinco Villas	Aguas continentales	1520,612859	2000
05	Cinco Villas	Aguas continentales	1576,983943	2006
05	Cinco Villas	Bosques	49650,779309	2000
05	Cinco Villas	Bosques	48175,913192	2006
05	Cinco Villas	Cultivos permanentes	145,159294	2000
05	Cinco Villas	Cultivos permanentes	119,016693	2006
05	Cinco Villas	Espacios abiertos con poca o sin vegetación	3041,272073	2000
05	Cinco Villas	Espacios abiertos con poca o sin vegetación	3380,577967	2006
05	Cinco Villas	Espacios de vegetación arbustiva y/o herbácea	58906,519681	2000
05	Cinco Villas	Espacios de vegetación arbustiva y/o herbácea	59855,880224	2006
05	Cinco Villas	Prados y praderas	0	2000
05	Cinco Villas	Prados y praderas	0	2006
05	Cinco Villas	Tierras de labor	164084,326502	2000
05	Cinco Villas	Tierras de labor	163903,086753	2006
05	Cinco Villas	Zonas agrícolas heterogéneas	26873,598535	2000
05	Cinco Villas	Zonas agrícolas heterogéneas	27561,582877	2006
05	Cinco Villas	Zonas de extracción minera, vertederos y de construcción	6,52585	2000
05	Cinco Villas	Zonas de extracción minera, vertederos y de construcción	127,723698	2006
05	Cinco Villas	Zonas húmedas continentales	566,389408	2000
05	Cinco Villas	Zonas húmedas continentales	414,203221	2006
05	Cinco Villas	Zonas industriales, comerciales y de transportes	333,459358	2000
05	Cinco Villas	Zonas industriales, comerciales y de transportes	206,639945	2006
05	Cinco Villas	Zonas Urbanas	934,255264	2000
05	Cinco Villas	Zonas Urbanas	804,769323	2006
05	Cinco Villas	Zonas verdes artificiales, no agrícolas	80,134756	2000
05	Cinco Villas	Zonas verdes artificiales, no agrícolas	58,921096	2006
06	Hoya de Huesca / Plana de Uesca	Aguas continentales	2855,344597	2000
06	Hoya de Huesca / Plana de Uesca	Aguas continentales	2874,772153	2006
06	Hoya de Huesca / Plana de Uesca	Bosques	42591,264203	2000
06	Hoya de Huesca / Plana de Uesca	Bosques	41129,741559	2006
06	Hoya de Huesca / Plana de Uesca	Cultivos permanentes	1272,12907	2000
06	Hoya de Huesca / Plana de Uesca	Cultivos permanentes	1718,051112	2006
06	Hoya de Huesca / Plana de Uesca	Espacios abiertos con poca o sin vegetación	1937,841962	2000
06	Hoya de Huesca / Plana de Uesca	Espacios abiertos con poca o sin vegetación	1292,836711	2006
06	Hoya de Huesca / Plana de Uesca	Espacios de vegetación arbustiva y/o herbácea	54257,912455	2000
06	Hoya de Huesca / Plana de Uesca	Espacios de vegetación arbustiva y/o herbácea	55882,462334	2006
06	Hoya de Huesca / Plana de Uesca	Prados y praderas	0	2000
06	Hoya de Huesca / Plana de Uesca	Prados y praderas	0	2006
06	Hoya de Huesca / Plana de Uesca	Tierras de labor	129354,457953	2000
06	Hoya de Huesca / Plana de Uesca	Tierras de labor	128306,083674	2006
06	Hoya de Huesca / Plana de Uesca	Zonas agrícolas heterogéneas	17922,374458	2000
06	Hoya de Huesca / Plana de Uesca	Zonas agrícolas heterogéneas	20008,836459	2006
06	Hoya de Huesca / Plana de Uesca	Zonas de extracción minera, vertederos y de construcción	28,65787	2000
06	Hoya de Huesca / Plana de Uesca	Zonas de extracción minera, vertederos y de construcción	230,358201	2006
06	Hoya de Huesca / Plana de Uesca	Zonas húmedas continentales	142,309557	2000
06	Hoya de Huesca / Plana de Uesca	Zonas húmedas continentales	141,652627	2006
06	Hoya de Huesca / Plana de Uesca	Zonas industriales, comerciales y de transportes	979,007942	2000
06	Hoya de Huesca / Plana de Uesca	Zonas industriales, comerciales y de transportes	435,435904	2006
06	Hoya de Huesca / Plana de Uesca	Zonas Urbanas	1185,837775	2000
06	Hoya de Huesca / Plana de Uesca	Zonas Urbanas	575,569168	2006
06	Hoya de Huesca / Plana de Uesca	Zonas verdes artificiales, no agrícolas	83,112719	2000
06	Hoya de Huesca / Plana de Uesca	Zonas verdes artificiales, no agrícolas	27,167225	2006
07	Somontano de Barbastro	Aguas continentales	412,824527	2000
07	Somontano de Barbastro	Aguas continentales	385,794408	2006
07	Somontano de Barbastro	Bosques	16959,71473	2000
07	Somontano de Barbastro	Bosques	16976,601625	2006
07	Somontano de Barbastro	Cultivos permanentes	2821,459072	2000
07	Somontano de Barbastro	Cultivos permanentes	4653,567703	2006
07	Somontano de Barbastro	Espacios abiertos con poca o sin vegetación	696,64436	2000
07	Somontano de Barbastro	Espacios abiertos con poca o sin vegetación	754,184504	2006
07	Somontano de Barbastro	Espacios de vegetación arbustiva y/o herbácea	32760,511141	2000
07	Somontano de Barbastro	Espacios de vegetación arbustiva y/o herbácea	32690,55502	2006
07	Somontano de Barbastro	Prados y praderas	0	2000
07	Somontano de Barbastro	Prados y praderas	0	2006
07	Somontano de Barbastro	Tierras de labor	41157,244091	2000
07	Somontano de Barbastro	Tierras de labor	35599,918115	2006
07	Somontano de Barbastro	Zonas agrícolas heterogéneas	20992,546614	2000
07	Somontano de Barbastro	Zonas agrícolas heterogéneas	25404,280665	2006
07	Somontano de Barbastro	Zonas de extracción minera, vertederos y de construcción	151,887577	2000
07	Somontano de Barbastro	Zonas de extracción minera, vertederos y de construcción	175,519113	2006
07	Somontano de Barbastro	Zonas húmedas continentales	0	2000
07	Somontano de Barbastro	Zonas húmedas continentales	0	2006
07	Somontano de Barbastro	Zonas industriales, comerciales y de transportes	227,243614	2000
07	Somontano de Barbastro	Zonas industriales, comerciales y de transportes	194,485311	2006
07	Somontano de Barbastro	Zonas Urbanas	576,621601	2000
07	Somontano de Barbastro	Zonas Urbanas	275,508287	2006
07	Somontano de Barbastro	Zonas verdes artificiales, no agrícolas	10,105191	2000
07	Somontano de Barbastro	Zonas verdes artificiales, no agrícolas	0	2006
08	Cinca Medio	Aguas continentales	52,828206	2000
08	Cinca Medio	Aguas continentales	0	2006
08	Cinca Medio	Bosques	2643,856204	2000
08	Cinca Medio	Bosques	2522,54594	2006
08	Cinca Medio	Cultivos permanentes	112,521104	2000
08	Cinca Medio	Cultivos permanentes	165,79854	2006
08	Cinca Medio	Espacios abiertos con poca o sin vegetación	184,572072	2000
08	Cinca Medio	Espacios abiertos con poca o sin vegetación	127,042466	2006
08	Cinca Medio	Espacios de vegetación arbustiva y/o herbácea	5666,082792	2000
08	Cinca Medio	Espacios de vegetación arbustiva y/o herbácea	5638,258874	2006
08	Cinca Medio	Prados y praderas	0	2000
08	Cinca Medio	Prados y praderas	0	2006
08	Cinca Medio	Tierras de labor	44272,790528	2000
08	Cinca Medio	Tierras de labor	37175,488977	2006
08	Cinca Medio	Zonas agrícolas heterogéneas	3984,646161	2000
08	Cinca Medio	Zonas agrícolas heterogéneas	11060,956189	2006
08	Cinca Medio	Zonas de extracción minera, vertederos y de construcción	56,785557	2000
08	Cinca Medio	Zonas de extracción minera, vertederos y de construcción	76,94717	2006
08	Cinca Medio	Zonas húmedas continentales	0	2000
08	Cinca Medio	Zonas húmedas continentales	0	2006
08	Cinca Medio	Zonas industriales, comerciales y de transportes	280,110554	2000
08	Cinca Medio	Zonas industriales, comerciales y de transportes	171,569565	2006
08	Cinca Medio	Zonas Urbanas	466,691014	2000
08	Cinca Medio	Zonas Urbanas	426,520364	2006
08	Cinca Medio	Zonas verdes artificiales, no agrícolas	0	2000
08	Cinca Medio	Zonas verdes artificiales, no agrícolas	0	2006
09	La Litera / La Llitera	Aguas continentales	395,087611	2000
09	La Litera / La Llitera	Aguas continentales	293,591051	2006
09	La Litera / La Llitera	Bosques	9642,992449	2000
09	La Litera / La Llitera	Bosques	9038,534365	2006
09	La Litera / La Llitera	Cultivos permanentes	989,941804	2000
09	La Litera / La Llitera	Cultivos permanentes	1315,201113	2006
09	La Litera / La Llitera	Espacios abiertos con poca o sin vegetación	94,005344	2000
09	La Litera / La Llitera	Espacios abiertos con poca o sin vegetación	1523,845532	2006
09	La Litera / La Llitera	Espacios de vegetación arbustiva y/o herbácea	12662,057793	2000
09	La Litera / La Llitera	Espacios de vegetación arbustiva y/o herbácea	11847,949519	2006
09	La Litera / La Llitera	Prados y praderas	0	2000
09	La Litera / La Llitera	Prados y praderas	0	2006
09	La Litera / La Llitera	Tierras de labor	37446,11087	2000
09	La Litera / La Llitera	Tierras de labor	31589,584544	2006
09	La Litera / La Llitera	Zonas agrícolas heterogéneas	11701,457894	2000
09	La Litera / La Llitera	Zonas agrícolas heterogéneas	17570,892624	2006
09	La Litera / La Llitera	Zonas de extracción minera, vertederos y de construcción	33,161322	2000
09	La Litera / La Llitera	Zonas de extracción minera, vertederos y de construcción	25,352007	2006
09	La Litera / La Llitera	Zonas húmedas continentales	0	2000
09	La Litera / La Llitera	Zonas húmedas continentales	0	2006
09	La Litera / La Llitera	Zonas industriales, comerciales y de transportes	111,288406	2000
09	La Litera / La Llitera	Zonas industriales, comerciales y de transportes	0	2006
09	La Litera / La Llitera	Zonas Urbanas	375,615563	2000
09	La Litera / La Llitera	Zonas Urbanas	266,306284	2006
09	La Litera / La Llitera	Zonas verdes artificiales, no agrícolas	0	2000
09	La Litera / La Llitera	Zonas verdes artificiales, no agrícolas	0	2006
10	Los Monegros	Aguas continentales	356,986504	2000
10	Los Monegros	Aguas continentales	186,116676	2006
10	Los Monegros	Bosques	16837,694839	2000
10	Los Monegros	Bosques	16302,14463	2006
10	Los Monegros	Cultivos permanentes	59,631119	2000
10	Los Monegros	Cultivos permanentes	86,373338	2006
10	Los Monegros	Espacios abiertos con poca o sin vegetación	1656,905826	2000
10	Los Monegros	Espacios abiertos con poca o sin vegetación	1074,214508	2006
10	Los Monegros	Espacios de vegetación arbustiva y/o herbácea	30396,83353	2000
10	Los Monegros	Espacios de vegetación arbustiva y/o herbácea	30646,310572	2006
10	Los Monegros	Prados y praderas	0	2000
10	Los Monegros	Prados y praderas	0	2006
10	Los Monegros	Tierras de labor	199795,432994	2000
10	Los Monegros	Tierras de labor	198969,723356	2006
10	Los Monegros	Zonas agrícolas heterogéneas	24913,541403	2000
10	Los Monegros	Zonas agrícolas heterogéneas	27937,659455	2006
10	Los Monegros	Zonas de extracción minera, vertederos y de construcción	365,798435	2000
10	Los Monegros	Zonas de extracción minera, vertederos y de construcción	57,552396	2006
10	Los Monegros	Zonas húmedas continentales	523,213477	2000
10	Los Monegros	Zonas húmedas continentales	394,101224	2006
10	Los Monegros	Zonas industriales, comerciales y de transportes	673,241293	2000
10	Los Monegros	Zonas industriales, comerciales y de transportes	98,879911	2006
10	Los Monegros	Zonas Urbanas	963,779339	2000
10	Los Monegros	Zonas Urbanas	864,592854	2006
10	Los Monegros	Zonas verdes artificiales, no agrícolas	5,675459	2000
10	Los Monegros	Zonas verdes artificiales, no agrícolas	0	2006
11	Bajo Cinca / Baix Cinca	Aguas continentales	3541,083325	2000
11	Bajo Cinca / Baix Cinca	Aguas continentales	3463,986545	2006
11	Bajo Cinca / Baix Cinca	Bosques	15261,645057	2000
11	Bajo Cinca / Baix Cinca	Bosques	15031,463034	2006
11	Bajo Cinca / Baix Cinca	Cultivos permanentes	11264,150634	2000
11	Bajo Cinca / Baix Cinca	Cultivos permanentes	12700,643449	2006
11	Bajo Cinca / Baix Cinca	Espacios abiertos con poca o sin vegetación	52,307396	2000
11	Bajo Cinca / Baix Cinca	Espacios abiertos con poca o sin vegetación	77,713209	2006
11	Bajo Cinca / Baix Cinca	Espacios de vegetación arbustiva y/o herbácea	26448,061457	2000
11	Bajo Cinca / Baix Cinca	Espacios de vegetación arbustiva y/o herbácea	26883,059031	2006
11	Bajo Cinca / Baix Cinca	Prados y praderas	0	2000
11	Bajo Cinca / Baix Cinca	Prados y praderas	0	2006
11	Bajo Cinca / Baix Cinca	Tierras de labor	61682,893245	2000
11	Bajo Cinca / Baix Cinca	Tierras de labor	56056,153436	2006
11	Bajo Cinca / Baix Cinca	Zonas agrícolas heterogéneas	22135,214996	2000
11	Bajo Cinca / Baix Cinca	Zonas agrícolas heterogéneas	27172,742638	2006
11	Bajo Cinca / Baix Cinca	Zonas de extracción minera, vertederos y de construcción	474,126697	2000
11	Bajo Cinca / Baix Cinca	Zonas de extracción minera, vertederos y de construcción	66,89528	2006
11	Bajo Cinca / Baix Cinca	Zonas húmedas continentales	86,583651	2000
11	Bajo Cinca / Baix Cinca	Zonas húmedas continentales	86,943082	2006
11	Bajo Cinca / Baix Cinca	Zonas industriales, comerciales y de transportes	708,718595	2000
11	Bajo Cinca / Baix Cinca	Zonas industriales, comerciales y de transportes	84,717344	2006
11	Bajo Cinca / Baix Cinca	Zonas Urbanas	410,317205	2000
11	Bajo Cinca / Baix Cinca	Zonas Urbanas	473,031839	2006
11	Bajo Cinca / Baix Cinca	Zonas verdes artificiales, no agrícolas	5,212351	2000
11	Bajo Cinca / Baix Cinca	Zonas verdes artificiales, no agrícolas	0	2006
12	Tarazona y el Moncayo	Aguas continentales	22,892747	2000
12	Tarazona y el Moncayo	Aguas continentales	146,736268	2006
12	Tarazona y el Moncayo	Bosques	7832,917012	2000
12	Tarazona y el Moncayo	Bosques	7775,119948	2006
12	Tarazona y el Moncayo	Cultivos permanentes	47,404581	2000
12	Tarazona y el Moncayo	Cultivos permanentes	59,852682	2006
12	Tarazona y el Moncayo	Espacios abiertos con poca o sin vegetación	185,37479	2000
12	Tarazona y el Moncayo	Espacios abiertos con poca o sin vegetación	185,715407	2006
12	Tarazona y el Moncayo	Espacios de vegetación arbustiva y/o herbácea	10540,558342	2000
12	Tarazona y el Moncayo	Espacios de vegetación arbustiva y/o herbácea	10500,622514	2006
12	Tarazona y el Moncayo	Prados y praderas	0	2000
12	Tarazona y el Moncayo	Prados y praderas	0	2006
12	Tarazona y el Moncayo	Tierras de labor	13676,816972	2000
12	Tarazona y el Moncayo	Tierras de labor	13733,417983	2006
12	Tarazona y el Moncayo	Zonas agrícolas heterogéneas	12421,051028	2000
12	Tarazona y el Moncayo	Zonas agrícolas heterogéneas	12489,511736	2006
12	Tarazona y el Moncayo	Zonas de extracción minera, vertederos y de construcción	37,314761	2000
12	Tarazona y el Moncayo	Zonas de extracción minera, vertederos y de construcción	0	2006
12	Tarazona y el Moncayo	Zonas húmedas continentales	9,798783	2000
12	Tarazona y el Moncayo	Zonas húmedas continentales	0	2006
12	Tarazona y el Moncayo	Zonas industriales, comerciales y de transportes	85,164475	2000
12	Tarazona y el Moncayo	Zonas industriales, comerciales y de transportes	107,802468	2006
12	Tarazona y el Moncayo	Zonas Urbanas	285,804201	2000
12	Tarazona y el Moncayo	Zonas Urbanas	173,358077	2006
12	Tarazona y el Moncayo	Zonas verdes artificiales, no agrícolas	26,162295	2000
12	Tarazona y el Moncayo	Zonas verdes artificiales, no agrícolas	26,161928	2006
13	Campo de Borja	Aguas continentales	126,921577	2000
13	Campo de Borja	Aguas continentales	154,407318	2006
13	Campo de Borja	Bosques	6199,555133	2000
13	Campo de Borja	Bosques	6451,843216	2006
13	Campo de Borja	Cultivos permanentes	3069,688684	2000
13	Campo de Borja	Cultivos permanentes	3147,299059	2006
13	Campo de Borja	Espacios abiertos con poca o sin vegetación	25,719334	2000
13	Campo de Borja	Espacios abiertos con poca o sin vegetación	116,151715	2006
13	Campo de Borja	Espacios de vegetación arbustiva y/o herbácea	12402,678698	2000
13	Campo de Borja	Espacios de vegetación arbustiva y/o herbácea	12056,990244	2006
13	Campo de Borja	Prados y praderas	0	2000
13	Campo de Borja	Prados y praderas	0	2006
13	Campo de Borja	Tierras de labor	22949,700082	2000
13	Campo de Borja	Tierras de labor	23063,985639	2006
13	Campo de Borja	Zonas agrícolas heterogéneas	23142,70542	2000
13	Campo de Borja	Zonas agrícolas heterogéneas	23088,916715	2006
13	Campo de Borja	Zonas de extracción minera, vertederos y de construcción	25,262783	2000
13	Campo de Borja	Zonas de extracción minera, vertederos y de construcción	31,148122	2006
13	Campo de Borja	Zonas húmedas continentales	427,172257	2000
13	Campo de Borja	Zonas húmedas continentales	417,768368	2006
13	Campo de Borja	Zonas industriales, comerciales y de transportes	228,348975	2000
13	Campo de Borja	Zonas industriales, comerciales y de transportes	182,829722	2006
13	Campo de Borja	Zonas Urbanas	425,385778	2000
13	Campo de Borja	Zonas Urbanas	317,072961	2006
13	Campo de Borja	Zonas verdes artificiales, no agrícolas	0	2000
13	Campo de Borja	Zonas verdes artificiales, no agrícolas	0	2006
14	Aranda	Aguas continentales	140,141728	2000
14	Aranda	Aguas continentales	140,155805	2006
14	Aranda	Bosques	10898,513963	2000
14	Aranda	Bosques	10876,136551	2006
14	Aranda	Cultivos permanentes	382,965837	2000
14	Aranda	Cultivos permanentes	392,077341	2006
14	Aranda	Espacios abiertos con poca o sin vegetación	409,548174	2000
14	Aranda	Espacios abiertos con poca o sin vegetación	409,206266	2006
14	Aranda	Espacios de vegetación arbustiva y/o herbácea	29490,313465	2000
14	Aranda	Espacios de vegetación arbustiva y/o herbácea	29602,519756	2006
14	Aranda	Prados y praderas	0	2000
14	Aranda	Prados y praderas	0	2006
14	Aranda	Tierras de labor	3281,135707	2000
14	Aranda	Tierras de labor	3285,409025	2006
14	Aranda	Zonas agrícolas heterogéneas	11295,701751	2000
14	Aranda	Zonas agrícolas heterogéneas	11293,216671	2006
14	Aranda	Zonas de extracción minera, vertederos y de construcción	0	2000
14	Aranda	Zonas de extracción minera, vertederos y de construcción	0	2006
14	Aranda	Zonas húmedas continentales	0	2000
14	Aranda	Zonas húmedas continentales	0	2006
14	Aranda	Zonas industriales, comerciales y de transportes	34,927123	2000
14	Aranda	Zonas industriales, comerciales y de transportes	0	2006
14	Aranda	Zonas Urbanas	128,102386	2000
14	Aranda	Zonas Urbanas	78,869422	2006
14	Aranda	Zonas verdes artificiales, no agrícolas	0	2000
14	Aranda	Zonas verdes artificiales, no agrícolas	0	2006
15	Ribera Alta del Ebro	Aguas continentales	888,965215	2000
15	Ribera Alta del Ebro	Aguas continentales	903,608696	2006
15	Ribera Alta del Ebro	Bosques	1591,71869	2000
15	Ribera Alta del Ebro	Bosques	1599,519873	2006
15	Ribera Alta del Ebro	Cultivos permanentes	230,22278	2000
15	Ribera Alta del Ebro	Cultivos permanentes	231,854436	2006
15	Ribera Alta del Ebro	Espacios abiertos con poca o sin vegetación	1945,156827	2000
15	Ribera Alta del Ebro	Espacios abiertos con poca o sin vegetación	1953,223281	2006
15	Ribera Alta del Ebro	Espacios de vegetación arbustiva y/o herbácea	2650,106644	2000
15	Ribera Alta del Ebro	Espacios de vegetación arbustiva y/o herbácea	2678,800066	2006
15	Ribera Alta del Ebro	Prados y praderas	0	2000
15	Ribera Alta del Ebro	Prados y praderas	0	2006
15	Ribera Alta del Ebro	Tierras de labor	28184,704952	2000
15	Ribera Alta del Ebro	Tierras de labor	28537,327057	2006
15	Ribera Alta del Ebro	Zonas agrícolas heterogéneas	4003,948494	2000
15	Ribera Alta del Ebro	Zonas agrícolas heterogéneas	4050,643431	2006
15	Ribera Alta del Ebro	Zonas de extracción minera, vertederos y de construcción	266,485284	2000
15	Ribera Alta del Ebro	Zonas de extracción minera, vertederos y de construcción	146,563551	2006
15	Ribera Alta del Ebro	Zonas húmedas continentales	3,025411	2000
15	Ribera Alta del Ebro	Zonas húmedas continentales	3,053416	2006
15	Ribera Alta del Ebro	Zonas industriales, comerciales y de transportes	1163,757008	2000
15	Ribera Alta del Ebro	Zonas industriales, comerciales y de transportes	652,79976	2006
15	Ribera Alta del Ebro	Zonas Urbanas	605,988029	2000
15	Ribera Alta del Ebro	Zonas Urbanas	774,809876	2006
15	Ribera Alta del Ebro	Zonas verdes artificiales, no agrícolas	63,100672	2000
15	Ribera Alta del Ebro	Zonas verdes artificiales, no agrícolas	57,751068	2006
16	Valdejalón	Aguas continentales	0	2000
16	Valdejalón	Aguas continentales	0	2006
16	Valdejalón	Bosques	3671,501919	2000
16	Valdejalón	Bosques	3697,749976	2006
16	Valdejalón	Cultivos permanentes	8018,329196	2000
16	Valdejalón	Cultivos permanentes	11125,385954	2006
16	Valdejalón	Espacios abiertos con poca o sin vegetación	3932,351718	2000
16	Valdejalón	Espacios abiertos con poca o sin vegetación	3925,440499	2006
16	Valdejalón	Espacios de vegetación arbustiva y/o herbácea	13822,956134	2000
16	Valdejalón	Espacios de vegetación arbustiva y/o herbácea	13809,777947	2006
16	Valdejalón	Prados y praderas	0	2000
16	Valdejalón	Prados y praderas	0	2006
16	Valdejalón	Tierras de labor	30049,28576	2000
16	Valdejalón	Tierras de labor	29818,999016	2006
16	Valdejalón	Zonas agrícolas heterogéneas	31824,948326	2000
16	Valdejalón	Zonas agrícolas heterogéneas	28910,194749	2006
16	Valdejalón	Zonas de extracción minera, vertederos y de construcción	645,284691	2000
16	Valdejalón	Zonas de extracción minera, vertederos y de construcción	877,152492	2006
16	Valdejalón	Zonas húmedas continentales	0	2000
16	Valdejalón	Zonas húmedas continentales	0	2006
16	Valdejalón	Zonas industriales, comerciales y de transportes	741,175177	2000
16	Valdejalón	Zonas industriales, comerciales y de transportes	440,75686	2006
16	Valdejalón	Zonas Urbanas	606,97666	2000
16	Valdejalón	Zonas Urbanas	696,482875	2006
16	Valdejalón	Zonas verdes artificiales, no agrícolas	0	2000
16	Valdejalón	Zonas verdes artificiales, no agrícolas	0	2006
17	Central	Aguas continentales	1862,998818	2000
