Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Tasa bruta de saldo vegetativo	Tasa bruta de natalidad	Tasa bruta de mortalidad	Tasa global de fecundidad	Tasa bruta de nupcialidad
2016	Zaragoza	50073	Cariñena	-20	-5,94972482522683	7,1396697902722	13,089394615499	33,2871012482663	2,37988993009073
2016	Zaragoza	50074	Caspe	-2	-0,210205475852646	10,5102737926323	10,7204792684849	49,825610363727	3,57349308949498
2016	Zaragoza	50075	Castejón de Alarba	-2	-22,7272727272727	0	22,7272727272727	0	0
2016	Zaragoza	50076	Castejón de las Armas	-6	-67,4157303370787	0	67,4157303370787	0	0
2016	Zaragoza	50077	Castejón de Valdejasa	-5	-22,3713646532438	0	22,3713646532438	0	0
2016	Zaragoza	50078	Castiliscar	-1	-3,80228136882129	3,80228136882129	7,60456273764259	32,258064516129	0
2016	Zaragoza	50079	Cervera de la Cañada	-5	-16,9204737732657	3,38409475465313	20,3045685279188	20,8333333333333	0
2016	Zaragoza	50080	Cerveruela	0	0	0	0	0	27,7777777777778
2016	Zaragoza	50081	Cetina	-11	-18,018018018018	1,63800163800164	19,6560196560197	8,62068965517242	1,63800163800164
2016	Zaragoza	50082	Cimballa	-3	-28,3018867924528	0	28,3018867924528	0	0
2016	Zaragoza	50083	Cinco Olivas	-2	-17,8571428571429	0	17,8571428571429	0	0
2016	Zaragoza	50084	Clarés de Ribota	-3	-39,4736842105263	0	39,4736842105263	0	0
2016	Zaragoza	50085	Codo	-3	-16,0857908847185	0	16,0857908847185	0	0
2016	Zaragoza	50086	Codos	-4	-18,8679245283019	0	18,8679245283019	0	0
2016	Zaragoza	50087	Contamina	-1	-28,5714285714286	28,5714285714286	57,1428571428571	200	0
2016	Zaragoza	50088	Cosuenda	-2	-5,29100529100529	5,29100529100529	10,5820105820106	30,7692307692308	5,29100529100529
2016	Zaragoza	50089	Cuarte de Huerva	184	14,4637031796565	16,1930589946154	1,72935581495893	57,0716165673916	5,97413826985811
2016	Zaragoza	50090	Cubel	1	5,71428571428571	17,1428571428571	11,4285714285714	95,2380952380952	0
2016	Zaragoza	50091	Cuerlas (Las)	0	0	0	0	0	0
2016	Zaragoza	50092	Chiprana	4	8,29875518672199	14,5228215767635	6,22406639004149	74,0740740740741	2,0746887966805
2016	Zaragoza	50093	Chodes	-2	-16,8776371308017	8,43881856540084	25,3164556962025	52,6315789473684	8,43881856540084
2016	Zaragoza	50094	Daroca	5	2,42072137496974	10,6511740498669	8,23045267489712	54,3881334981459	3,38900992495764
2016	Zaragoza	50095	Ejea de los Caballeros	-50	-3,01777469294143	7,60479222621239	10,6225669191538	35,1268469473097	3,50061864381205
2016	Zaragoza	50096	Embid de Ariza	-1	-25	0	25	0	0
2016	Zaragoza	50098	Encinacorba	-4	-19,8511166253102	0	19,8511166253102	0	0
2016	Zaragoza	50099	Épila	-2	-0,451212633953751	10,3778905809363	10,82910321489	49,2241840556447	3,60970107163001
2016	Zaragoza	50100	Erla	-3	-8,35654596100279	8,35654596100279	16,7130919220056	57,1428571428571	0
2016	Zaragoza	50101	Escatrón	-17	-16,0756501182033	6,6193853427896	22,6950354609929	38,0434782608696	2,83687943262411
2016	Zaragoza	50102	Fabara	-10	-8,48896434634975	2,54668930390492	11,0356536502547	14,5985401459854	3,3955857385399
2016	Zaragoza	50104	Farlete	-5	-12,5786163522013	5,0314465408805	17,6100628930818	28,9855072463768	2,51572327044025
2016	Zaragoza	50105	Fayón	-5	-14,265335235378	2,85306704707561	17,1184022824536	18,348623853211	2,85306704707561
2016	Zaragoza	50106	Fayos (Los)	-5	-35,3356890459364	0	35,3356890459364	0	0
2016	Zaragoza	50107	Figueruelas	-6	-4,90196078431373	7,35294117647059	12,2549019607843	31,413612565445	0
2016	Zaragoza	50108	Fombuena	-1	-18,8679245283019	0	18,8679245283019	0	0
2016	Zaragoza	50109	Frago (El)	0	0	0	0	0	0
2016	Zaragoza	50110	Frasno (El)	-4	-10,1910828025478	2,54777070063694	12,7388535031847	18,1818181818182	0
2016	Zaragoza	50111	Fréscano	-5	-24,7524752475248	0	24,7524752475248	0	4,95049504950495
2016	Zaragoza	50113	Fuendejalón	-2	-2,49532127261385	6,23830318153462	8,73362445414847	31,7460317460317	2,49532127261385
2016	Zaragoza	50114	Fuendetodos	-1	-7,93650793650794	0	7,93650793650794	0	0
2016	Zaragoza	50115	Fuentes de Ebro	-10	-2,19298245614035	8,7719298245614	10,9649122807018	39,7812033814023	2,19298245614035
2016	Zaragoza	50116	Fuentes de Jiloca	-9	-35,0194552529183	0	35,0194552529183	0	3,89105058365759
2016	Zaragoza	50117	Gallocanta	-1	-6,36942675159236	0	6,36942675159236	0	0
2016	Zaragoza	50118	Gallur	-12	-4,55148871610089	4,93077944244263	9,48226815854352	24,8803827751196	3,79290726341741
2016	Zaragoza	50119	Gelsa	-8	-7,43149094287041	4,64468183929401	12,0761727821644	27,7008310249307	0,928936367858802
2016	Zaragoza	50120	Godojos	-1	-19,047619047619	0	19,047619047619	0	0
2016	Zaragoza	50121	Gotor	-1	-3,125	0	3,125	0	0
2016	Zaragoza	50122	Grisel	-1	-13,6986301369863	13,6986301369863	27,3972602739726	133,333333333333	0
2016	Zaragoza	50123	Grisén	-1	-1,60384923817161	14,4346431435445	16,0384923817161	76,9230769230769	3,20769847634322
2016	Zaragoza	50124	Herrera de los Navarros	-2	-3,76647834274953	1,88323917137476	5,64971751412429	10,2040816326531	1,88323917137476
2016	Zaragoza	50125	Ibdes	-5	-11,8764845605701	7,12589073634204	19,0023752969121	47,244094488189	4,75059382422803
2016	Zaragoza	50126	Illueca	-9	-2,92540224280839	5,85080448561677	8,77620672842516	26,0303687635575	0,325044693645376
2016	Zaragoza	50128	Isuerre	0	0	0	0	0	0
2016	Zaragoza	50129	Jaraba	-2	-6,49350649350649	3,24675324675325	9,74025974025974	16,3934426229508	3,24675324675325
2016	Zaragoza	50130	Jarque	-9	-19,8895027624309	4,41988950276243	24,3093922651934	23,8095238095238	0
2016	Zaragoza	50131	Jaulín	-5	-19,8412698412698	7,93650793650794	27,7777777777778	62,5	0
2016	Zaragoza	50132	Joyosa (La)	-1	-0,956937799043062	6,69856459330144	7,6555023923445	27,6134122287968	2,87081339712919
2016	Zaragoza	50133	Lagata	-1	-8,16326530612245	0	8,16326530612245	0	0
2016	Zaragoza	50134	Langa del Castillo	0	0	7,49063670411985	7,49063670411985	55,5555555555556	0
2016	Zaragoza	50135	Layana	-2	-19,4174757281553	0	19,4174757281553	0	0
2016	Zaragoza	50136	Lécera	-10	-14,1542816702052	2,83085633404105	16,9851380042463	19,2307692307692	2,83085633404105
2016	Zaragoza	50137	Leciñena	-15	-12,4275062137531	2,48550124275062	14,9130074565037	15,1515151515152	1,65700082850041
2016	Zaragoza	50138	Lechón	-1	-19,6078431372549	0	19,6078431372549	0	0
2016	Zaragoza	50139	Letux	-8	-22,8898426323319	0	22,8898426323319	0	0
2016	Zaragoza	50140	Litago	-3	-17,5438596491228	0	17,5438596491228	0	11,6959064327485
2016	Zaragoza	50141	Lituénigo	-2	-16,8776371308017	8,43881856540084	25,3164556962025	66,6666666666667	0
2016	Zaragoza	50142	Lobera de Onsella	-1	-32,258064516129	0	32,258064516129	0	0
2016	Zaragoza	50143	Longares	-4	-5,04095778197858	6,30119722747322	11,3421550094518	38,7596899224806	0
2016	Zaragoza	50144	Longás	0	0	0	0	0	0
2016	Zaragoza	50146	Lucena de Jalón	-1	-4,29184549356223	8,58369098712446	12,8755364806867	51,948051948052	0
2016	Zaragoza	50147	Luceni	-9	-9,18367346938776	3,06122448979592	12,2448979591837	16,7130919220056	2,04081632653061
2016	Zaragoza	50148	Luesia	-7	-22,1518987341772	3,16455696202532	25,3164556962025	28,9855072463768	0
2016	Zaragoza	50149	Luesma	0	0	0	0	0	0
2016	Zaragoza	50150	Lumpiaque	-16	-18,8124632569077	4,70311581422693	23,5155790711346	25,3164556962025	5,87889476778366
2016	Zaragoza	50151	Luna	-10	-13,7080191912269	0	13,7080191912269	0	0
2016	Zaragoza	50152	Maella	-9	-4,52944136889784	8,5556114745848	13,0850528434826	50,7462686567164	5,03271263210871
2016	Zaragoza	50153	Magallón	-9	-7,80234070221066	7,80234070221066	15,6046814044213	42,2535211267606	1,73385348938015
2016	Zaragoza	50154	Mainar	-1	-6,71140939597315	0	6,71140939597315	0	0
2016	Zaragoza	50155	Malanquilla	0	0	0	0	0	0
2016	Zaragoza	50156	Maleján	-2	-7,8740157480315	3,93700787401575	11,8110236220472	20,4081632653061	0
2016	Zaragoza	50157	Malón	-3	-8,57142857142857	5,71428571428571	14,2857142857143	30,5343511450382	2,85714285714286
2016	Zaragoza	50159	Maluenda	-10	-10,3092783505155	6,18556701030928	16,4948453608247	29,1970802919708	2,06185567010309
2016	Zaragoza	50160	Mallén	-5	-1,58052789631737	8,21874506085032	9,7992729571677	37,7358490566038	2,84495021337127
2016	Zaragoza	50161	Manchones	-1	-9,1324200913242	9,1324200913242	18,2648401826484	62,5	0
2016	Zaragoza	50162	Mara	-4	-21,2765957446809	0	21,2765957446809	0	0
2016	Zaragoza	50163	María de Huerva	84	15,0416330915928	17,5485719401916	2,5069388485988	65,9266733938782	4,8348106365834
2016	Zaragoza	50164	Mediana de Aragón	2	4,39077936333699	10,9769484083425	6,58616904500549	54,3478260869565	0
2016	Zaragoza	50165	Mequinenza	-11	-4,73627556512379	6,02798708288482	10,7642626480086	28,1385281385281	2,15285252960172
2016	Zaragoza	50166	Mesones de Isuela	-5	-17,8571428571429	3,57142857142857	21,4285714285714	22,2222222222222	0
2016	Zaragoza	50167	Mezalocha	1	3,98406374501992	7,96812749003984	3,98406374501992	57,9710144927536	0
2016	Zaragoza	50168	Mianos	0	0	0	0	0	0
2016	Zaragoza	50169	Miedes de Aragón	0	0	2,17155266015201	2,17155266015201	12,987012987013	0
2016	Zaragoza	50170	Monegrillo	-1	-2,389486260454	2,389486260454	4,77897252090801	18,5185185185185	4,77897252090801
2016	Zaragoza	50171	Moneva	-3	-28,0373831775701	0	28,0373831775701	0	0
2016	Zaragoza	50172	Monreal de Ariza	-4	-18,957345971564	0	18,957345971564	0	0
2016	Zaragoza	50173	Monterde	-2	-10,9289617486339	0	10,9289617486339	0	0
2016	Zaragoza	50174	Montón	-2	-20,3045685279188	0	20,3045685279188	0	0
2016	Zaragoza	50175	Morata de Jalón	-17	-14,636246233319	2,58286698235041	17,2191132156694	14,7783251231527	1,72191132156694
2016	Zaragoza	50176	Morata de Jiloca	-3	-10,8303249097473	0	10,8303249097473	0	0
2016	Zaragoza	50177	Morés	-5	-14,6198830409357	2,92397660818713	17,5438596491228	22,4719101123596	0
2016	Zaragoza	50178	Moros	-10	-26,7737617135208	2,67737617135208	29,4511378848728	15,3846153846154	0
2016	Zaragoza	50179	Moyuela	-5	-19,1204588910134	0	19,1204588910134	0	0
2016	Zaragoza	50180	Mozota	1	7,69230769230769	7,69230769230769	0	54,0540540540541	0
2016	Zaragoza	50181	Muel	-10	-7,58725341426404	7,58725341426404	15,1745068285281	37,4531835205993	2,27617602427921
2016	Zaragoza	50182	Muela (La)	48	9,29512006196747	13,3617350890782	4,06661502711077	51,9969856819895	7,55228505034857
2016	Zaragoza	50183	Munébrega	-7	-17,220172201722	2,460024600246	19,680196801968	14,5985401459854	2,460024600246
2016	Zaragoza	50184	Murero	-5	-40,3225806451613	8,06451612903226	48,3870967741936	64,5161290322581	0
2016	Zaragoza	50185	Murillo de Gállego	1	5,83090379008746	5,83090379008746	0	34,4827586206897	0
2016	Zaragoza	50186	Navardún	0	0	0	0	0	0
2016	Zaragoza	50187	Nigüella	-3	-41,3793103448276	0	41,3793103448276	0	0
2016	Zaragoza	50188	Nombrevilla	0	0	0	0	0	0
2016	Zaragoza	50189	Nonaspe	-2	-2,04498977505113	8,1799591002045	10,2249488752556	48,6322188449848	1,02249488752556
2016	Zaragoza	50190	Novallas	-8	-9,3622001170275	8,19192510239906	17,5541252194266	43,0769230769231	2,34055002925688
2016	Zaragoza	50191	Novillas	-11	-19,8915009041591	1,80831826401447	21,6998191681736	9,70873786407767	1,80831826401447
2016	Zaragoza	50192	Nuévalos	-4	-11,9940029985007	0	11,9940029985007	0	2,99850074962519
2016	Zaragoza	50193	Nuez de Ebro	2	2,38379022646007	8,34326579261025	5,95947556615018	39,7727272727273	9,53516090584029
2016	Zaragoza	50194	Olvés	-2	-17,8571428571429	0	17,8571428571429	0	0
2016	Zaragoza	50195	Orcajo	1	17,3913043478261	17,3913043478261	0	333,333333333333	0
2016	Zaragoza	50196	Orera	-4	-33,0578512396694	0	33,0578512396694	0	0
2016	Zaragoza	50197	Orés	-3	-28,0373831775701	0	28,0373831775701	0	0
2016	Zaragoza	50198	Oseja	0	0	0	0	0	0
2016	Zaragoza	50199	Osera de Ebro	-6	-15,0187734668335	5,00625782227785	20,0250312891114	34,1880341880342	2,50312891113892
2016	Zaragoza	50200	Paniza	-8	-12,0937263794407	9,0702947845805	21,1640211640212	48	1,51171579743008
2016	Zaragoza	50201	Paracuellos de Jiloca	-5	-8,51788756388416	1,70357751277683	10,221465076661	8,16326530612245	1,70357751277683
2016	Zaragoza	50202	Paracuellos de la Ribera	-8	-48,048048048048	0	48,048048048048	0	0
2016	Zaragoza	50203	Pastriz	-6	-4,58715596330275	4,58715596330275	9,17431192660551	19,1387559808612	5,35168195718654
2016	Zaragoza	50204	Pedrola	-13	-3,76647834274953	6,95349847892221	10,7199768216717	32,4763193504736	4,05620744603796
2016	Zaragoza	50205	Pedrosas (Las)	-3	-28,169014084507	9,38967136150235	37,5586854460094	60,6060606060606	0
2016	Zaragoza	50206	Perdiguera	-4	-6,67222685571309	3,33611342785655	10,0083402835696	16,0642570281125	0
2016	Zaragoza	50207	Piedratajada	0	0	0	0	0	0
2016	Zaragoza	50208	Pina de Ebro	2	0,820008200082001	11,480114801148	10,660106601066	52,3854069223573	1,640016400164
2016	Zaragoza	50209	Pinseque	7	1,84794086589229	12,6715945089757	10,8236536430834	50,7667900581703	5,27983104540655
2016	Zaragoza	50210	Pintanos (Los)	-1	-25	0	25	0	0
2016	Zaragoza	50211	Plasencia de Jalón	-3	-9,44881889763779	3,1496062992126	12,5984251968504	20,2020202020202	6,2992125984252
2016	Zaragoza	50212	Pleitas	-3	-70,5882352941177	0	70,5882352941177	0	0
2016	Zaragoza	50213	Plenas	0	0	0	0	0	0
2016	Zaragoza	50214	Pomer	-1	-33,3333333333333	0	33,3333333333333	0	0
2016	Zaragoza	50215	Pozuel de Ariza	-1	-42,5531914893617	0	42,5531914893617	0	0
2016	Zaragoza	50216	Pozuelo de Aragón	-2	-7,10479573712256	3,55239786856128	10,6571936056838	21,7391304347826	0
2016	Zaragoza	50217	Pradilla de Ebro	-7	-12,6126126126126	9,00900900900901	21,6216216216216	56,8181818181818	0
2016	Zaragoza	50218	Puebla de Albortón	0	0	8,33333333333333	8,33333333333333	64,5161290322581	0
2016	Zaragoza	50219	Puebla de Alfindén (La)	53	8,73362445414847	12,3589025294554	3,62527807530691	46,5693883886992	6,09705858119799
2016	Zaragoza	50220	Puendeluna	-3	-66,6666666666667	0	66,6666666666667	0	0
2016	Zaragoza	50221	Purujosa	0	0	0	0	0	0
2016	Zaragoza	50222	Quinto	-8	-4,04448938321537	6,57229524772497	10,6167846309403	33,1632653061225	6,06673407482305
2016	Zaragoza	50223	Remolinos	-14	-12,7214902317129	4,54338936846888	17,2648796001817	24,1545893719807	2,72603362108133
2016	Zaragoza	50224	Retascón	-1	-13,4228187919463	0	13,4228187919463	0	13,4228187919463
2016	Zaragoza	50225	Ricla	-2	-0,675561560547205	7,76895794629286	8,44451950684006	31,2712440516655	2,70224624218882
2016	Zaragoza	50227	Romanos	-6	-48,7804878048781	0	48,7804878048781	0	0
2016	Zaragoza	50228	Rueda de Jalón	-1	-3,1055900621118	15,527950310559	18,6335403726708	94,3396226415094	0
2016	Zaragoza	50229	Ruesca	-1	-13,7931034482759	0	13,7931034482759	0	0
2016	Zaragoza	50230	Sádaba	-32	-23,5901216365647	4,42314780685588	28,0132694434206	24,4897959183673	0,737191301142647
2016	Zaragoza	50231	Salillas de Jalón	-12	-39,4088669950739	3,28407224958949	42,6929392446634	16,5289256198347	3,28407224958949
2016	Zaragoza	50232	Salvatierra de Esca	-1	-4,76190476190476	4,76190476190476	9,52380952380952	26,6666666666667	9,52380952380952
2016	Zaragoza	50233	Samper del Salz	-1	-8,73362445414847	0	8,73362445414847	0	0
2016	Zaragoza	50234	San Martín de la Virgen de Moncayo	0	0	13,9616055846422	13,9616055846422	98,7654320987654	0
2016	Zaragoza	50235	San Mateo de Gállego	-10	-3,25892129705068	8,14730324262669	11,4062245396774	35,9712230215827	1,95535277823041
2016	Zaragoza	50236	Santa Cruz de Grío	-1	-8,29875518672199	0	8,29875518672199	0	0
2016	Zaragoza	50237	Santa Cruz de Moncayo	-1	-7,96812749003984	15,9362549800797	23,9043824701195	83,3333333333333	0
2016	Zaragoza	50238	Santa Eulalia de Gállego	-3	-29,8507462686567	9,95024875621891	39,8009950248756	95,2380952380952	0
2016	Zaragoza	50239	Santed	0	0	0	0	0	0
2016	Zaragoza	50240	Sástago	-2	-1,69635284139101	8,48176420695505	10,1781170483461	55,5555555555556	4,24088210347752
2016	Zaragoza	50241	Saviñán	-9	-12,6671358198452	4,22237860661506	16,8895144264602	28,7081339712919	1,40745953553835
2016	Zaragoza	50242	Sediles	0	0	0	0	0	0
2016	Zaragoza	50243	Sestrica	-7	-17,9948586118252	0	17,9948586118252	0	5,1413881748072
2016	Zaragoza	50244	Sierra de Luna	-7	-27,34375	7,8125	35,15625	52,6315789473684	0
2016	Zaragoza	50245	Sigüés	0	0	0	0	0	0
2016	Zaragoza	50246	Sisamón	-1	-29,4117647058824	0	29,4117647058824	0	0
2016	Zaragoza	50247	Sobradiel	-3	-2,78680910357641	9,28936367858802	12,0761727821644	39,2927308447937	4,64468183929401
2016	Zaragoza	50248	Sos del Rey Católico	-3	-5,02933780385583	11,7351215423303	16,7644593461861	64,5161290322581	1,67644593461861
2016	Zaragoza	50249	Tabuenca	-9	-26,7062314540059	0	26,7062314540059	0	0
2016	Zaragoza	50250	Talamantes	0	0	0	0	0	0
2016	Zaragoza	50251	Tarazona	-52	-4,89388734647781	6,96437814691073	11,8582654933885	32,3073564723859	2,7292833278434
2016	Zaragoza	50252	Tauste	-28	-4,05063291139241	8,8245931283906	12,875226039783	43,0031723651745	3,90596745027125
2016	Zaragoza	50253	Terrer	-13	-26,6393442622951	0	26,6393442622951	0	0
2016	Zaragoza	50254	Tierga	-2	-10,3359173126615	5,16795865633075	15,5038759689922	27,7777777777778	0
2016	Zaragoza	50255	Tobed	-3	-13,3630289532294	4,4543429844098	17,8173719376392	30,7692307692308	4,4543429844098
2016	Zaragoza	50256	Torralba de los Frailes	-1	-11,4285714285714	0	11,4285714285714	0	0
2016	Zaragoza	50257	Torralba de Ribota	-2	-10,840108401084	0	10,840108401084	0	5,42005420054201
2016	Zaragoza	50258	Torralbilla	-2	-34,7826086956522	0	34,7826086956522	0	0
2016	Zaragoza	50259	Torrehermosa	-3	-45,4545454545455	0	45,4545454545455	0	0
2016	Zaragoza	50260	Torrelapaja	0	0	0	0	0	0
2016	Zaragoza	50261	Torrellas	-1	-3,98406374501992	7,96812749003984	11,9521912350598	56,3380281690141	0
2016	Zaragoza	50262	Torres de Berrellén	-8	-5,43109300746775	4,07331975560081	9,50441276306857	19,5439739413681	3,39443312966735
2016	Zaragoza	50263	Torrijo de la Cañada	-5	-22,6757369614512	4,53514739229025	27,2108843537415	37,037037037037	4,53514739229025
2016	Zaragoza	50264	Tosos	-3	-15,5038759689922	0	15,5038759689922	0	0
2016	Zaragoza	50265	Trasmoz	-2	-21,978021978022	0	21,978021978022	0	0
2016	Zaragoza	50266	Trasobares	-4	-32,3886639676113	0	32,3886639676113	0	0
2016	Zaragoza	50267	Uncastillo	-8	-12,0300751879699	3,00751879699248	15,0375939849624	17,9372197309417	1,50375939849624
2016	Zaragoza	50268	Undués de Lerda	0	0	0	0	0	0
2016	Zaragoza	50269	Urrea de Jalón	-4	-9,92555831265509	4,96277915632754	14,8883374689826	32	2,48138957816377
2016	Zaragoza	50270	Urriés	-1	-25,6410256410256	0	25,6410256410256	0	0
2016	Zaragoza	50271	Used	-2	-7,36648250460405	3,68324125230203	11,0497237569061	31,25	0
2016	Zaragoza	50272	Utebo	54	2,91427183680078	7,98726355271324	5,07299171591246	30,7053941908714	4,47934374915675
2016	Zaragoza	50273	Valdehorna	0	0	0	0	0	0
2016	Zaragoza	50274	Val de San Martín	-1	-14,8148148148148	0	14,8148148148148	0	0
2016	Zaragoza	50275	Valmadrid	-1	-8,13008130081301	0	8,13008130081301	0	0
2016	Zaragoza	50276	Valpalmas	-2	-14,1843971631206	0	14,1843971631206	0	0
2016	Zaragoza	50277	Valtorres	-5	-72,992700729927	14,5985401459854	87,5912408759124	90,9090909090909	0
2016	Zaragoza	50278	Velilla de Ebro	-2	-8,79120879120879	0	8,79120879120879	0	0
2016	Zaragoza	50279	Velilla de Jiloca	-3	-28,0373831775701	0	28,0373831775701	0	0
2016	Zaragoza	50280	Vera de Moncayo	-9	-23,7467018469657	2,63852242744063	26,3852242744063	18,018018018018	5,27704485488127
2016	Zaragoza	50281	Vierlas	-3	-37,9746835443038	0	37,9746835443038	0	0
2016	Zaragoza	50282	Vilueña (La)	0	0	0	0	0	0
2016	Zaragoza	50283	Villadoz	1	11,6279069767442	11,6279069767442	0	76,9230769230769	0
2016	Zaragoza	50284	Villafeliche	-3	-17,0454545454545	0	17,0454545454545	0	0
2016	Zaragoza	50285	Villafranca de Ebro	-2	-2,42424242424242	9,6969696969697	12,1212121212121	42,6666666666667	1,21212121212121
2016	Zaragoza	50286	Villalba de Perejil	-2	-20,8333333333333	0	20,8333333333333	0	10,4166666666667
2016	Zaragoza	50287	Villalengua	-4	-12,1212121212121	0	12,1212121212121	0	0
2016	Zaragoza	50288	Villanueva de Gállego	-22	-4,7139490036426	3,85686736661667	8,57081637025927	16,7910447761194	3,64259695736019
2016	Zaragoza	50289	Villanueva de Jiloca	-1	-18,348623853211	0	18,348623853211	0	0
2016	Zaragoza	50290	Villanueva de Huerva	-6	-12,8342245989305	4,27807486631016	17,1122994652406	28,7769784172662	0
2016	Zaragoza	50291	Villar de los Navarros	0	0	0	0	0	0
2016	Zaragoza	50292	Villarreal de Huerva	5	19,9203187250996	19,9203187250996	0	89,2857142857143	3,98406374501992
2016	Zaragoza	50293	Villarroya de la Sierra	-9	-19,047619047619	6,34920634920635	25,3968253968254	46,1538461538462	4,23280423280423
2016	Zaragoza	50294	Villarroya del Campo	-1	-13,6054421768707	0	13,6054421768707	0	0
2016	Zaragoza	50295	Vistabella	0	0	0	0	0	20,4081632653061
2016	Zaragoza	50296	Zaida (La)	-5	-10,8225108225108	4,32900432900433	15,1515151515152	23,121387283237	0
2016	Zaragoza	50297	Zaragoza	-404	-0,609330294725824	8,80361616414514	9,41294645887096	39,7458825132424	3,62883338888696
2016	Zaragoza	50298	Zuera	29	3,57340890887807	11,5827737046393	8,0093647957612	48,8819552782111	3,57340890887807
2016	Zaragoza	50901	Biel	-3	-21,7391304347826	7,2463768115942	28,9855072463768	90,9090909090909	0
2016	Zaragoza	50902	Marracos	-3	-33,3333333333333	0	33,3333333333333	0	0
2016	Zaragoza	50903	Villamayor de Gállego	-15	-5,48045305078553	5,1150895140665	10,595542564852	24,5398773006135	3,65363536719035
2015	Huesca	22001	Abiego	-2	-8	0	8	0	0
2015	Huesca	22002	Abizanda	0	0	7,04225352112676	7,04225352112676	27,7777777777778	0
2015	Huesca	22003	Adahuesca	0	0	11,7994100294985	11,7994100294985	51,948051948052	0
2015	Huesca	22004	Agüero	-5	-34,965034965035	0	34,965034965035	0	0
2015	Huesca	22006	Aísa	-4	-11,3798008534851	0	11,3798008534851	0	0
2015	Huesca	22007	Albalate de Cinca	1	0,870322019147084	12,1845082680592	11,3141862489121	60,6060606060606	3,48128807658834
2015	Huesca	22008	Albalatillo	-2	-9,97506234413965	0	9,97506234413965	0	0
2015	Huesca	22009	Albelda	-23	-30,976430976431	5,38720538720539	36,3636363636364	40,6091370558376	2,69360269360269
2015	Huesca	22011	Albero Alto	1	8,40336134453782	16,8067226890756	8,40336134453782	117,647058823529	0
2015	Huesca	22012	Albero Bajo	-2	-14,5454545454545	0	14,5454545454545	0	0
2015	Huesca	22013	Alberuela de Tubo	0	0	6,35930047694754	6,35930047694754	36,3636363636364	3,17965023847377
2015	Huesca	22014	Alcalá de Gurrea	-8	-29,6846011131725	0	29,6846011131725	0	3,71057513914657
2015	Huesca	22015	Alcalá del Obispo	-2	-5,86510263929619	5,86510263929619	11,7302052785924	35,3982300884956	0
2015	Huesca	22016	Alcampell	-13	-18,9090909090909	2,90909090909091	21,8181818181818	23,2558139534884	0
2015	Huesca	22017	Alcolea de Cinca	-3	-2,6281208935611	3,50416119141481	6,13228208497591	16,4948453608247	2,6281208935611
2015	Huesca	22018	Alcubierre	-12	-30,6122448979592	5,10204081632653	35,7142857142857	34,7826086956522	0
2015	Huesca	22019	Alerre	-3	-14,4927536231884	0	14,4927536231884	0	0
2015	Huesca	22020	Alfántega	-1	-7,72200772200772	15,4440154440154	23,1660231660232	93,0232558139535	7,72200772200772
2015	Huesca	22021	Almudévar	-11	-4,42388900060326	10,4564649105168	14,88035391112	54,2231491136601	2,41303036396541
2015	Huesca	22022	Almunia de San Juan	-4	-5,92153960029608	5,92153960029608	11,8430792005922	30,6513409961686	4,44115470022206
2015	Huesca	22023	Almuniente	-7	-13,6852394916911	1,95503421309873	15,6402737047898	11,4942528735632	0
2015	Huesca	22024	Alquézar	0	0	6,71140939597315	6,71140939597315	35,3982300884956	0
2015	Huesca	22025	Altorricón	-4	-2,72572402044293	5,45144804088586	8,17717206132879	29,6846011131725	1,36286201022147
2015	Huesca	22027	Angüés	-10	-25,6081946222791	5,12163892445583	30,729833546735	33,0578512396694	5,12163892445583
2015	Huesca	22028	Ansó	-6	-14,3198090692124	7,15990453460621	21,4797136038186	39,2156862745098	0
2015	Huesca	22029	Antillón	-2	-12,7388535031847	0	12,7388535031847	0	6,36942675159236
2015	Huesca	22032	Aragüés del Puerto	1	8,54700854700855	8,54700854700855	0	55,5555555555556	0
2015	Huesca	22035	Arén	-3	-9,24499229583975	3,08166409861325	12,326656394453	16,260162601626	0
2015	Huesca	22036	Argavieso	-1	-9,70873786407767	0	9,70873786407767	0	0
2015	Huesca	22037	Arguis	0	0	8,06451612903226	8,06451612903226	45,4545454545455	0
2015	Huesca	22039	Ayerbe	-24	-21,6606498194946	1,80505415162455	23,4657039711191	9,80392156862745	1,80505415162455
2015	Huesca	22040	Azanuy-Alins	-2	-11,7302052785924	11,7302052785924	23,4604105571848	71,4285714285714	0
2015	Huesca	22041	Azara	-2	-10,6382978723404	5,31914893617021	15,9574468085106	28,5714285714286	0
2015	Huesca	22042	Azlor	-3	-21,5827338129496	0	21,5827338129496	0	0
2015	Huesca	22043	Baells	-2	-18,957345971564	0	18,957345971564	0	0
2015	Huesca	22044	Bailo	-1	-3,47826086956522	3,47826086956522	6,95652173913044	25,974025974026	0
2015	Huesca	22045	Baldellou	-3	-31,0880829015544	0	31,0880829015544	0	0
2015	Huesca	22046	Ballobar	-7	-8,41852074564041	10,823812387252	19,2423331328924	67,6691729323308	2,40529164161155
2015	Huesca	22047	Banastás	-1	-3,32225913621262	6,64451827242525	9,96677740863787	35,0877192982456	0
2015	Huesca	22048	Barbastro	-17	-1,00055913598776	9,88787852034961	10,8884376563374	44,4797458300238	2,8839645684353
2015	Huesca	22049	Barbués	-1	-11,7647058823529	0	11,7647058823529	0	0
