Año	Temporalidad	Ord_Temporalidad	Sector Código	Sector Descripción	Nº Accidentes	Comarca Código	Comarca Nombre
2018	Temporal	2	1	Agricultura, ganadería y pesca	5	18	Ribera Baja del Ebro
2018	Indefinido	1	1	Agricultura, ganadería y pesca	32	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Temporal	2	1	Agricultura, ganadería y pesca	38	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Indefinido	1	1	Agricultura, ganadería y pesca	5	20	Comunidad de Calatayud
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	20	Comunidad de Calatayud
2018	Temporal	2	1	Agricultura, ganadería y pesca	26	20	Comunidad de Calatayud
2018	Indefinido	1	1	Agricultura, ganadería y pesca	5	21	Campo de Cariñena
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	21	Campo de Cariñena
2018	Temporal	2	1	Agricultura, ganadería y pesca	18	21	Campo de Cariñena
2018	Indefinido	1	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	22	Campo de Belchite
2018	Indefinido	1	1	Agricultura, ganadería y pesca	9	23	Bajo Martín
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	23	Bajo Martín
2018	Temporal	2	1	Agricultura, ganadería y pesca	3	23	Bajo Martín
2018	Indefinido	1	1	Agricultura, ganadería y pesca	10	24	Campo de Daroca
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	24	Campo de Daroca
2018	Temporal	2	1	Agricultura, ganadería y pesca	5	24	Campo de Daroca
2018	Indefinido	1	1	Agricultura, ganadería y pesca	2	25	Jiloca
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	25	Jiloca
2018	Temporal	2	1	Agricultura, ganadería y pesca	4	25	Jiloca
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
2018	Temporal	2	1	Agricultura, ganadería y pesca	4	26	Cuencas Mineras
2018	Indefinido	1	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2018	Temporal	2	1	Agricultura, ganadería y pesca	3	27	Andorra-Sierra de Arcos
2018	Indefinido	1	1	Agricultura, ganadería y pesca	7	28	Bajo Aragón
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	9	28	Bajo Aragón
2018	Temporal	2	1	Agricultura, ganadería y pesca	16	28	Bajo Aragón
2018	Indefinido	1	1	Agricultura, ganadería y pesca	68	29	Comunidad de Teruel
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	6	29	Comunidad de Teruel
2018	Temporal	2	1	Agricultura, ganadería y pesca	9	29	Comunidad de Teruel
2018	Indefinido	1	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	30	Maestrazgo
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	31	Sierra de Albarracín
2018	Temporal	2	1	Agricultura, ganadería y pesca	2	31	Sierra de Albarracín
2018	Indefinido	1	1	Agricultura, ganadería y pesca	1	32	Gúdar-Javalambre
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	2	32	Gúdar-Javalambre
2018	Temporal	2	1	Agricultura, ganadería y pesca	1	32	Gúdar-Javalambre
2018	Indefinido	1	1	Agricultura, ganadería y pesca	4	33	Matarraña / Matarranya
2018	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	33	Matarraña / Matarranya
2018	Temporal	2	1	Agricultura, ganadería y pesca	3	33	Matarraña / Matarranya
2018	Indefinido	1	1	Agricultura, ganadería y pesca	3	NC	Municipio del centro de trabajo fuera de Aragón
2018	Temporal	2	1	Agricultura, ganadería y pesca	17	NC	Municipio del centro de trabajo fuera de Aragón
2018	Indefinido	1	2	Industria y energía	5	01	La Jacetania
2018	Temporal	2	2	Industria y energía	2	01	La Jacetania
2018	Indefinido	1	2	Industria y energía	4	02	Alto Gállego
2018	Temporal	2	2	Industria y energía	3	02	Alto Gállego
2018	Indefinido	1	2	Industria y energía	4	03	Sobrarbe
2018	Sin clasificar	3	2	Industria y energía	1	03	Sobrarbe
2018	Temporal	2	2	Industria y energía	3	03	Sobrarbe
2018	Indefinido	1	2	Industria y energía	11	04	La Ribagorza
2018	Temporal	2	2	Industria y energía	3	04	La Ribagorza
2018	Indefinido	1	2	Industria y energía	99	05	Cinco Villas
2018	Sin clasificar	3	2	Industria y energía	4	05	Cinco Villas
2018	Temporal	2	2	Industria y energía	114	05	Cinco Villas
2018	Indefinido	1	2	Industria y energía	97	06	Hoya de Huesca / Plana de Uesca
2018	Sin clasificar	3	2	Industria y energía	2	06	Hoya de Huesca / Plana de Uesca
2018	Temporal	2	2	Industria y energía	40	06	Hoya de Huesca / Plana de Uesca
2018	Indefinido	1	2	Industria y energía	36	07	Somontano de Barbastro
2018	Sin clasificar	3	2	Industria y energía	1	07	Somontano de Barbastro
2018	Temporal	2	2	Industria y energía	36	07	Somontano de Barbastro
2018	Indefinido	1	2	Industria y energía	109	08	Cinca Medio
2018	Temporal	2	2	Industria y energía	103	08	Cinca Medio
2018	Indefinido	1	2	Industria y energía	91	09	La Litera / La Llitera
2018	Temporal	2	2	Industria y energía	49	09	La Litera / La Llitera
2018	Indefinido	1	2	Industria y energía	31	10	Los Monegros
2018	Sin clasificar	3	2	Industria y energía	3	10	Los Monegros
2018	Temporal	2	2	Industria y energía	9	10	Los Monegros
2018	Indefinido	1	2	Industria y energía	38	11	Bajo Cinca / Baix Cinca
2018	Temporal	2	2	Industria y energía	28	11	Bajo Cinca / Baix Cinca
2018	Indefinido	1	2	Industria y energía	44	12	Tarazona y el Moncayo
2018	Temporal	2	2	Industria y energía	27	12	Tarazona y el Moncayo
2018	Indefinido	1	2	Industria y energía	54	13	Campo de Borja
2018	Temporal	2	2	Industria y energía	35	13	Campo de Borja
2018	Indefinido	1	2	Industria y energía	16	14	Aranda
2018	Temporal	2	2	Industria y energía	7	14	Aranda
2018	Indefinido	1	2	Industria y energía	202	15	Ribera Alta del Ebro
2018	Sin clasificar	3	2	Industria y energía	1	15	Ribera Alta del Ebro
2018	Temporal	2	2	Industria y energía	204	15	Ribera Alta del Ebro
2018	Indefinido	1	2	Industria y energía	145	16	Valdejalón
2018	Temporal	2	2	Industria y energía	137	16	Valdejalón
2018	Indefinido	1	2	Industria y energía	1374	17	Central
2018	Sin clasificar	3	2	Industria y energía	7	17	Central
2018	Temporal	2	2	Industria y energía	745	17	Central
2018	Indefinido	1	2	Industria y energía	23	18	Ribera Baja del Ebro
2018	Temporal	2	2	Industria y energía	34	18	Ribera Baja del Ebro
2018	Indefinido	1	2	Industria y energía	5	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Temporal	2	2	Industria y energía	4	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Indefinido	1	2	Industria y energía	53	20	Comunidad de Calatayud
2018	Temporal	2	2	Industria y energía	28	20	Comunidad de Calatayud
2018	Indefinido	1	2	Industria y energía	51	21	Campo de Cariñena
2018	Temporal	2	2	Industria y energía	30	21	Campo de Cariñena
2018	Indefinido	1	2	Industria y energía	7	22	Campo de Belchite
2018	Sin clasificar	3	2	Industria y energía	1	22	Campo de Belchite
2018	Indefinido	1	2	Industria y energía	28	23	Bajo Martín
2018	Temporal	2	2	Industria y energía	27	23	Bajo Martín
2018	Indefinido	1	2	Industria y energía	4	24	Campo de Daroca
2018	Temporal	2	2	Industria y energía	1	24	Campo de Daroca
2018	Indefinido	1	2	Industria y energía	31	25	Jiloca
2018	Temporal	2	2	Industria y energía	20	25	Jiloca
2018	Indefinido	1	2	Industria y energía	44	26	Cuencas Mineras
2018	Temporal	2	2	Industria y energía	11	26	Cuencas Mineras
2018	Indefinido	1	2	Industria y energía	15	27	Andorra-Sierra de Arcos
2018	Temporal	2	2	Industria y energía	9	27	Andorra-Sierra de Arcos
2018	Indefinido	1	2	Industria y energía	58	28	Bajo Aragón
2018	Temporal	2	2	Industria y energía	25	28	Bajo Aragón
2018	Indefinido	1	2	Industria y energía	118	29	Comunidad de Teruel
2018	Sin clasificar	3	2	Industria y energía	2	29	Comunidad de Teruel
2018	Temporal	2	2	Industria y energía	90	29	Comunidad de Teruel
2018	Indefinido	1	2	Industria y energía	10	31	Sierra de Albarracín
2018	Indefinido	1	2	Industria y energía	23	32	Gúdar-Javalambre
2018	Temporal	2	2	Industria y energía	13	32	Gúdar-Javalambre
2018	Indefinido	1	2	Industria y energía	28	33	Matarraña / Matarranya
2018	Temporal	2	2	Industria y energía	11	33	Matarraña / Matarranya
2018	Indefinido	1	2	Industria y energía	20	NC	Municipio del centro de trabajo fuera de Aragón
2018	Sin clasificar	3	2	Industria y energía	2	NC	Municipio del centro de trabajo fuera de Aragón
2018	Temporal	2	2	Industria y energía	24	NC	Municipio del centro de trabajo fuera de Aragón
2018	Indefinido	1	3	Construcción	7	01	La Jacetania
2018	Sin clasificar	3	3	Construcción	2	01	La Jacetania
2018	Temporal	2	3	Construcción	16	01	La Jacetania
2018	Indefinido	1	3	Construcción	8	02	Alto Gállego
2018	Temporal	2	3	Construcción	19	02	Alto Gállego
2018	Indefinido	1	3	Construcción	5	03	Sobrarbe
2018	Temporal	2	3	Construcción	7	03	Sobrarbe
2018	Indefinido	1	3	Construcción	6	04	La Ribagorza
2018	Sin clasificar	3	3	Construcción	2	04	La Ribagorza
2018	Temporal	2	3	Construcción	15	04	La Ribagorza
2018	Indefinido	1	3	Construcción	24	05	Cinco Villas
2018	Sin clasificar	3	3	Construcción	3	05	Cinco Villas
2018	Temporal	2	3	Construcción	35	05	Cinco Villas
2018	Indefinido	1	3	Construcción	52	06	Hoya de Huesca / Plana de Uesca
2018	Temporal	2	3	Construcción	94	06	Hoya de Huesca / Plana de Uesca
2018	Indefinido	1	3	Construcción	16	07	Somontano de Barbastro
2018	Sin clasificar	3	3	Construcción	1	07	Somontano de Barbastro
2018	Temporal	2	3	Construcción	15	07	Somontano de Barbastro
2018	Indefinido	1	3	Construcción	18	08	Cinca Medio
2018	Sin clasificar	3	3	Construcción	1	08	Cinca Medio
2018	Temporal	2	3	Construcción	25	08	Cinca Medio
2018	Indefinido	1	3	Construcción	21	09	La Litera / La Llitera
2018	Temporal	2	3	Construcción	34	09	La Litera / La Llitera
2018	Indefinido	1	3	Construcción	15	10	Los Monegros
2018	Temporal	2	3	Construcción	12	10	Los Monegros
2018	Indefinido	1	3	Construcción	14	11	Bajo Cinca / Baix Cinca
2018	Temporal	2	3	Construcción	10	11	Bajo Cinca / Baix Cinca
2018	Indefinido	1	3	Construcción	3	12	Tarazona y el Moncayo
2018	Sin clasificar	3	3	Construcción	1	12	Tarazona y el Moncayo
2018	Temporal	2	3	Construcción	6	12	Tarazona y el Moncayo
2018	Indefinido	1	3	Construcción	6	13	Campo de Borja
2018	Temporal	2	3	Construcción	9	13	Campo de Borja
2018	Indefinido	1	3	Construcción	1	14	Aranda
2018	Indefinido	1	3	Construcción	23	15	Ribera Alta del Ebro
2018	Temporal	2	3	Construcción	36	15	Ribera Alta del Ebro
2018	Indefinido	1	3	Construcción	16	16	Valdejalón
2018	Temporal	2	3	Construcción	19	16	Valdejalón
2018	Indefinido	1	3	Construcción	340	17	Central
2018	Sin clasificar	3	3	Construcción	23	17	Central
2018	Temporal	2	3	Construcción	434	17	Central
2018	Indefinido	1	3	Construcción	8	18	Ribera Baja del Ebro
2018	Sin clasificar	3	3	Construcción	1	18	Ribera Baja del Ebro
2018	Temporal	2	3	Construcción	7	18	Ribera Baja del Ebro
2018	Indefinido	1	3	Construcción	9	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Sin clasificar	3	3	Construcción	1	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Temporal	2	3	Construcción	2	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Indefinido	1	3	Construcción	13	20	Comunidad de Calatayud
2018	Temporal	2	3	Construcción	15	20	Comunidad de Calatayud
2018	Indefinido	1	3	Construcción	7	21	Campo de Cariñena
2018	Sin clasificar	3	3	Construcción	1	21	Campo de Cariñena
2018	Temporal	2	3	Construcción	5	21	Campo de Cariñena
2018	Indefinido	1	3	Construcción	1	22	Campo de Belchite
2018	Temporal	2	3	Construcción	1	22	Campo de Belchite
2018	Indefinido	1	3	Construcción	5	23	Bajo Martín
2018	Temporal	2	3	Construcción	2	23	Bajo Martín
2018	Indefinido	1	3	Construcción	2	24	Campo de Daroca
2018	Temporal	2	3	Construcción	2	24	Campo de Daroca
2018	Indefinido	1	3	Construcción	8	25	Jiloca
2018	Sin clasificar	3	3	Construcción	2	25	Jiloca
2018	Temporal	2	3	Construcción	11	25	Jiloca
2018	Indefinido	1	3	Construcción	7	26	Cuencas Mineras
2018	Temporal	2	3	Construcción	3	26	Cuencas Mineras
2018	Indefinido	1	3	Construcción	5	27	Andorra-Sierra de Arcos
2018	Sin clasificar	3	3	Construcción	1	27	Andorra-Sierra de Arcos
2018	Temporal	2	3	Construcción	4	27	Andorra-Sierra de Arcos
2018	Indefinido	1	3	Construcción	20	28	Bajo Aragón
2018	Sin clasificar	3	3	Construcción	1	28	Bajo Aragón
2018	Temporal	2	3	Construcción	21	28	Bajo Aragón
2018	Indefinido	1	3	Construcción	23	29	Comunidad de Teruel
2018	Sin clasificar	3	3	Construcción	4	29	Comunidad de Teruel
2018	Temporal	2	3	Construcción	36	29	Comunidad de Teruel
2018	Indefinido	1	3	Construcción	1	30	Maestrazgo
2018	Temporal	2	3	Construcción	1	30	Maestrazgo
2018	Indefinido	1	3	Construcción	1	31	Sierra de Albarracín
2018	Sin clasificar	3	3	Construcción	1	31	Sierra de Albarracín
2018	Temporal	2	3	Construcción	5	31	Sierra de Albarracín
2018	Indefinido	1	3	Construcción	20	32	Gúdar-Javalambre
2018	Sin clasificar	3	3	Construcción	3	32	Gúdar-Javalambre
2018	Temporal	2	3	Construcción	5	32	Gúdar-Javalambre
2018	Indefinido	1	3	Construcción	6	33	Matarraña / Matarranya
2018	Temporal	2	3	Construcción	3	33	Matarraña / Matarranya
2018	Indefinido	1	3	Construcción	17	NC	Municipio del centro de trabajo fuera de Aragón
2018	Temporal	2	3	Construcción	27	NC	Municipio del centro de trabajo fuera de Aragón
2018	Indefinido	1	4	Servicios	72	01	La Jacetania
2018	Sin clasificar	3	4	Servicios	2	01	La Jacetania
2018	Temporal	2	4	Servicios	57	01	La Jacetania
2018	Indefinido	1	4	Servicios	54	02	Alto Gállego
2018	Temporal	2	4	Servicios	51	02	Alto Gállego
2018	Indefinido	1	4	Servicios	18	03	Sobrarbe
2018	Temporal	2	4	Servicios	16	03	Sobrarbe
2018	Indefinido	1	4	Servicios	40	04	La Ribagorza
2018	Sin clasificar	3	4	Servicios	1	04	La Ribagorza
2018	Temporal	2	4	Servicios	39	04	La Ribagorza
2018	Indefinido	1	4	Servicios	59	05	Cinco Villas
2018	Sin clasificar	3	4	Servicios	1	05	Cinco Villas
2018	Temporal	2	4	Servicios	43	05	Cinco Villas
2018	Indefinido	1	4	Servicios	243	06	Hoya de Huesca / Plana de Uesca
2018	Sin clasificar	3	4	Servicios	4	06	Hoya de Huesca / Plana de Uesca
2018	Temporal	2	4	Servicios	178	06	Hoya de Huesca / Plana de Uesca
2018	Indefinido	1	4	Servicios	63	07	Somontano de Barbastro
2018	Sin clasificar	3	4	Servicios	1	07	Somontano de Barbastro
2018	Temporal	2	4	Servicios	67	07	Somontano de Barbastro
2018	Indefinido	1	4	Servicios	64	08	Cinca Medio
2018	Sin clasificar	3	4	Servicios	4	08	Cinca Medio
2018	Temporal	2	4	Servicios	65	08	Cinca Medio
2018	Indefinido	1	4	Servicios	53	09	La Litera / La Llitera
2018	Temporal	2	4	Servicios	23	09	La Litera / La Llitera
2018	Indefinido	1	4	Servicios	32	10	Los Monegros
2018	Temporal	2	4	Servicios	19	10	Los Monegros
2018	Indefinido	1	4	Servicios	55	11	Bajo Cinca / Baix Cinca
2018	Temporal	2	4	Servicios	48	11	Bajo Cinca / Baix Cinca
2018	Indefinido	1	4	Servicios	33	12	Tarazona y el Moncayo
2018	Temporal	2	4	Servicios	31	12	Tarazona y el Moncayo
2018	Indefinido	1	4	Servicios	33	13	Campo de Borja
2018	Sin clasificar	3	4	Servicios	1	13	Campo de Borja
2018	Temporal	2	4	Servicios	11	13	Campo de Borja
2018	Indefinido	1	4	Servicios	2	14	Aranda
2018	Temporal	2	4	Servicios	10	14	Aranda
2018	Indefinido	1	4	Servicios	134	15	Ribera Alta del Ebro
2018	Sin clasificar	3	4	Servicios	3	15	Ribera Alta del Ebro
2018	Temporal	2	4	Servicios	166	15	Ribera Alta del Ebro
2018	Indefinido	1	4	Servicios	148	16	Valdejalón
2018	Sin clasificar	3	4	Servicios	1	16	Valdejalón
2018	Temporal	2	4	Servicios	101	16	Valdejalón
2018	Indefinido	1	4	Servicios	3160	17	Central
2018	Sin clasificar	3	4	Servicios	45	17	Central
2018	Temporal	2	4	Servicios	1649	17	Central
2018	Indefinido	1	4	Servicios	20	18	Ribera Baja del Ebro
2018	Sin clasificar	3	4	Servicios	2	18	Ribera Baja del Ebro
2018	Temporal	2	4	Servicios	17	18	Ribera Baja del Ebro
2018	Indefinido	1	4	Servicios	19	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Temporal	2	4	Servicios	23	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2018	Indefinido	1	4	Servicios	110	20	Comunidad de Calatayud
2018	Sin clasificar	3	4	Servicios	1	20	Comunidad de Calatayud
2018	Temporal	2	4	Servicios	75	20	Comunidad de Calatayud
2018	Indefinido	1	4	Servicios	20	21	Campo de Cariñena
2018	Temporal	2	4	Servicios	12	21	Campo de Cariñena
2018	Indefinido	1	4	Servicios	8	22	Campo de Belchite
2018	Temporal	2	4	Servicios	5	22	Campo de Belchite
2018	Indefinido	1	4	Servicios	23	23	Bajo Martín
2018	Temporal	2	4	Servicios	17	23	Bajo Martín
2018	Indefinido	1	4	Servicios	20	24	Campo de Daroca
2018	Temporal	2	4	Servicios	9	24	Campo de Daroca
2018	Indefinido	1	4	Servicios	28	25	Jiloca
2018	Temporal	2	4	Servicios	16	25	Jiloca
2018	Indefinido	1	4	Servicios	14	26	Cuencas Mineras
2018	Temporal	2	4	Servicios	6	26	Cuencas Mineras
2018	Indefinido	1	4	Servicios	30	27	Andorra-Sierra de Arcos
2018	Sin clasificar	3	4	Servicios	1	27	Andorra-Sierra de Arcos
2018	Temporal	2	4	Servicios	11	27	Andorra-Sierra de Arcos
2018	Indefinido	1	4	Servicios	66	28	Bajo Aragón
2018	Sin clasificar	3	4	Servicios	3	28	Bajo Aragón
2018	Temporal	2	4	Servicios	36	28	Bajo Aragón
2018	Indefinido	1	4	Servicios	162	29	Comunidad de Teruel
2018	Sin clasificar	3	4	Servicios	8	29	Comunidad de Teruel
2018	Temporal	2	4	Servicios	110	29	Comunidad de Teruel
2018	Indefinido	1	4	Servicios	1	30	Maestrazgo
2018	Temporal	2	4	Servicios	2	30	Maestrazgo
2018	Indefinido	1	4	Servicios	5	31	Sierra de Albarracín
2018	Sin clasificar	3	4	Servicios	1	31	Sierra de Albarracín
2018	Temporal	2	4	Servicios	9	31	Sierra de Albarracín
2018	Indefinido	1	4	Servicios	19	32	Gúdar-Javalambre
2018	Temporal	2	4	Servicios	15	32	Gúdar-Javalambre
2018	Indefinido	1	4	Servicios	7	33	Matarraña / Matarranya
2018	Sin clasificar	3	4	Servicios	1	33	Matarraña / Matarranya
2018	Temporal	2	4	Servicios	19	33	Matarraña / Matarranya
2018	Indefinido	1	4	Servicios	16	NC	Municipio del centro de trabajo fuera de Aragón
2018	Sin clasificar	3	4	Servicios	1	NC	Municipio del centro de trabajo fuera de Aragón
2018	Temporal	2	4	Servicios	15	NC	Municipio del centro de trabajo fuera de Aragón
2017	Indefinido	1	1	Agricultura, ganadería y pesca	1	01	La Jacetania
2017	Temporal	2	1	Agricultura, ganadería y pesca	4	01	La Jacetania
2017	Indefinido	1	1	Agricultura, ganadería y pesca	1	02	Alto Gállego
2017	Indefinido	1	1	Agricultura, ganadería y pesca	2	03	Sobrarbe
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	03	Sobrarbe
2017	Temporal	2	1	Agricultura, ganadería y pesca	1	03	Sobrarbe
2017	Indefinido	1	1	Agricultura, ganadería y pesca	10	04	La Ribagorza
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	04	La Ribagorza
2017	Temporal	2	1	Agricultura, ganadería y pesca	6	04	La Ribagorza
2017	Indefinido	1	1	Agricultura, ganadería y pesca	59	05	Cinco Villas
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	9	05	Cinco Villas
2017	Temporal	2	1	Agricultura, ganadería y pesca	36	05	Cinco Villas
2017	Indefinido	1	1	Agricultura, ganadería y pesca	61	06	Hoya de Huesca / Plana de Uesca
2017	Temporal	2	1	Agricultura, ganadería y pesca	39	06	Hoya de Huesca / Plana de Uesca
2017	Indefinido	1	1	Agricultura, ganadería y pesca	10	07	Somontano de Barbastro
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	07	Somontano de Barbastro
2017	Temporal	2	1	Agricultura, ganadería y pesca	20	07	Somontano de Barbastro
2017	Indefinido	1	1	Agricultura, ganadería y pesca	26	08	Cinca Medio
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	08	Cinca Medio
2017	Temporal	2	1	Agricultura, ganadería y pesca	24	08	Cinca Medio
2017	Indefinido	1	1	Agricultura, ganadería y pesca	30	09	La Litera / La Llitera
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	09	La Litera / La Llitera
2017	Temporal	2	1	Agricultura, ganadería y pesca	16	09	La Litera / La Llitera
2017	Indefinido	1	1	Agricultura, ganadería y pesca	31	10	Los Monegros
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	5	10	Los Monegros
2017	Temporal	2	1	Agricultura, ganadería y pesca	25	10	Los Monegros
2017	Indefinido	1	1	Agricultura, ganadería y pesca	56	11	Bajo Cinca / Baix Cinca
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	11	Bajo Cinca / Baix Cinca
2017	Temporal	2	1	Agricultura, ganadería y pesca	132	11	Bajo Cinca / Baix Cinca
2017	Indefinido	1	1	Agricultura, ganadería y pesca	2	12	Tarazona y el Moncayo
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	12	Tarazona y el Moncayo
2017	Temporal	2	1	Agricultura, ganadería y pesca	2	12	Tarazona y el Moncayo
2017	Indefinido	1	1	Agricultura, ganadería y pesca	11	13	Campo de Borja
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	9	13	Campo de Borja
2017	Temporal	2	1	Agricultura, ganadería y pesca	8	13	Campo de Borja
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	14	Aranda
2017	Temporal	2	1	Agricultura, ganadería y pesca	2	14	Aranda
2017	Indefinido	1	1	Agricultura, ganadería y pesca	8	15	Ribera Alta del Ebro
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	3	15	Ribera Alta del Ebro
2017	Temporal	2	1	Agricultura, ganadería y pesca	11	15	Ribera Alta del Ebro
2017	Indefinido	1	1	Agricultura, ganadería y pesca	26	16	Valdejalón
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	11	16	Valdejalón
2017	Temporal	2	1	Agricultura, ganadería y pesca	65	16	Valdejalón
2017	Indefinido	1	1	Agricultura, ganadería y pesca	47	17	Central
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	17	Central
2017	Temporal	2	1	Agricultura, ganadería y pesca	31	17	Central
2017	Indefinido	1	1	Agricultura, ganadería y pesca	5	18	Ribera Baja del Ebro
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	18	Ribera Baja del Ebro
2017	Temporal	2	1	Agricultura, ganadería y pesca	9	18	Ribera Baja del Ebro
2017	Indefinido	1	1	Agricultura, ganadería y pesca	28	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Temporal	2	1	Agricultura, ganadería y pesca	64	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2017	Indefinido	1	1	Agricultura, ganadería y pesca	7	20	Comunidad de Calatayud
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	8	20	Comunidad de Calatayud
2017	Temporal	2	1	Agricultura, ganadería y pesca	20	20	Comunidad de Calatayud
2017	Indefinido	1	1	Agricultura, ganadería y pesca	7	21	Campo de Cariñena
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	21	Campo de Cariñena
2017	Temporal	2	1	Agricultura, ganadería y pesca	11	21	Campo de Cariñena
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2017	Temporal	2	1	Agricultura, ganadería y pesca	1	22	Campo de Belchite
2017	Temporal	2	1	Agricultura, ganadería y pesca	8	23	Bajo Martín
2017	Indefinido	1	1	Agricultura, ganadería y pesca	10	24	Campo de Daroca
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	24	Campo de Daroca
2017	Temporal	2	1	Agricultura, ganadería y pesca	4	24	Campo de Daroca
2017	Indefinido	1	1	Agricultura, ganadería y pesca	6	25	Jiloca
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	25	Jiloca
2017	Temporal	2	1	Agricultura, ganadería y pesca	1	25	Jiloca
2017	Indefinido	1	1	Agricultura, ganadería y pesca	6	26	Cuencas Mineras
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
2017	Temporal	2	1	Agricultura, ganadería y pesca	1	26	Cuencas Mineras
2017	Indefinido	1	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	27	Andorra-Sierra de Arcos
2017	Indefinido	1	1	Agricultura, ganadería y pesca	6	28	Bajo Aragón
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	7	28	Bajo Aragón
2017	Temporal	2	1	Agricultura, ganadería y pesca	17	28	Bajo Aragón
2017	Indefinido	1	1	Agricultura, ganadería y pesca	31	29	Comunidad de Teruel
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	12	29	Comunidad de Teruel
2017	Temporal	2	1	Agricultura, ganadería y pesca	17	29	Comunidad de Teruel
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	30	Maestrazgo
2017	Indefinido	1	1	Agricultura, ganadería y pesca	1	31	Sierra de Albarracín
2017	Temporal	2	1	Agricultura, ganadería y pesca	5	31	Sierra de Albarracín
2017	Indefinido	1	1	Agricultura, ganadería y pesca	1	32	Gúdar-Javalambre
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	4	32	Gúdar-Javalambre
2017	Temporal	2	1	Agricultura, ganadería y pesca	4	32	Gúdar-Javalambre
2017	Indefinido	1	1	Agricultura, ganadería y pesca	5	33	Matarraña / Matarranya
2017	Sin clasificar	3	1	Agricultura, ganadería y pesca	1	33	Matarraña / Matarranya
2017	Temporal	2	1	Agricultura, ganadería y pesca	4	33	Matarraña / Matarranya
2017	Temporal	2	1	Agricultura, ganadería y pesca	17	NC	Municipio del centro de trabajo fuera de Aragón
2017	Indefinido	1	2	Industria y energía	3	01	La Jacetania
2017	Temporal	2	2	Industria y energía	4	01	La Jacetania
2017	Indefinido	1	2	Industria y energía	5	02	Alto Gállego
