Comarca código	Comarca nombre	Superficie (km2)	Población	Densidad de población (hab/km2)	Año
05	Cinco Villas	3062,44	33584	10,966418933922	2008
05	Cinco Villas	3062,44	33196	10,8397225741566	2007
05	Cinco Villas	3062,44	33154	10,826008019749	2006
05	Cinco Villas	3062,44	33361	10,8936011807578	2005
05	Cinco Villas	3062,44	33029	10,7851908935359	2004
05	Cinco Villas	3062,44	32599	10,6447799793629	2003
05	Cinco Villas	3062,44	32669	10,6676375700422	2002
05	Cinco Villas	3062,44	32120	10,4883687517143	2001
05	Cinco Villas	3062,44	31737	10,3633050769974	2000
05	Cinco Villas	3062,44	31738	10,3636316140071	1999
05	Cinco Villas	3062,44	31030	10,1324434111362	1998
05	Cinco Villas	3062,44	31837	10,3959587779679	1996
06	Hoya de Huesca / Plana de Uesca	2525,58	67393	26,684167597146	2017
06	Hoya de Huesca / Plana de Uesca	2525,58	67697	26,8045359877731	2016
06	Hoya de Huesca / Plana de Uesca	2525,58	67806	26,8476943909914	2015
06	Hoya de Huesca / Plana de Uesca	2525,58	68286	27,0377497446131	2014
06	Hoya de Huesca / Plana de Uesca	2525,58	68280	27,0353740526928	2013
06	Hoya de Huesca / Plana de Uesca	2525,58	68186	26,9981548792753	2012
06	Hoya de Huesca / Plana de Uesca	2525,58	68484	27,1161475779821	2011
06	Hoya de Huesca / Plana de Uesca	2525,58	68428	27,0939744533929	2010
06	Hoya de Huesca / Plana de Uesca	2525,58	67992	26,9213408405198	2009
06	Hoya de Huesca / Plana de Uesca	2525,58	66793	26,4465984051188	2008
06	Hoya de Huesca / Plana de Uesca	2525,58	65266	25,8419848114097	2007
06	Hoya de Huesca / Plana de Uesca	2525,58	64531	25,5509625511764	2006
06	Hoya de Huesca / Plana de Uesca	2525,58	63434	25,11660687842	2005
06	Hoya de Huesca / Plana de Uesca	2525,58	62417	24,7139270979339	2004
06	Hoya de Huesca / Plana de Uesca	2525,58	61659	24,4137980186729	2003
06	Hoya de Huesca / Plana de Uesca	2525,58	60525	23,9647922457416	2002
06	Hoya de Huesca / Plana de Uesca	2525,58	59823	23,6868362910698	2001
06	Hoya de Huesca / Plana de Uesca	2525,58	59509	23,5625084139089	2000
06	Hoya de Huesca / Plana de Uesca	2525,58	59472	23,5478583137339	1999
06	Hoya de Huesca / Plana de Uesca	2525,58	59325	23,4896538616872	1998
06	Hoya de Huesca / Plana de Uesca	2525,58	59711	23,6424900418914	1996
07	Somontano de Barbastro	1170,32	23652	20,2098571330918	2017
07	Somontano de Barbastro	1170,32	23735	20,2807779068973	2016
07	Somontano de Barbastro	1170,32	23925	20,443126666211	2015
07	Somontano de Barbastro	1170,32	24086	20,5806958780504	2014
07	Somontano de Barbastro	1170,32	24111	20,6020575569075	2013
07	Somontano de Barbastro	1170,32	24428	20,8729236448151	2012
07	Somontano de Barbastro	1170,32	24304	20,7669697176841	2011
07	Somontano de Barbastro	1170,32	24410	20,857543236038	2010
07	Somontano de Barbastro	1170,32	24381	20,8327636885638	2009
07	Somontano de Barbastro	1170,32	24090	20,5841137466676	2008
07	Somontano de Barbastro	1170,32	23613	20,1765329140748	2007
07	Somontano de Barbastro	1170,32	23464	20,0492173080867	2006
07	Somontano de Barbastro	1170,32	23411	20,0039305489097	2005
07	Somontano de Barbastro	1170,32	23215	19,8364549866703	2004
07	Somontano de Barbastro	1170,32	23141	19,7732244172534	2003
07	Somontano de Barbastro	1170,32	22740	19,4305830883861	2002
07	Somontano de Barbastro	1170,32	22164	18,9384100075193	2001
07	Somontano de Barbastro	1170,32	22475	19,2041492925012	2000
07	Somontano de Barbastro	1170,32	22399	19,1392097887757	1999
07	Somontano de Barbastro	1170,32	22357	19,1033221682959	1998
07	Somontano de Barbastro	1170,32	22652	19,3553899788092	1996
08	Cinca Medio	573,05	23760	41,4623505802286	2017
08	Cinca Medio	573,05	23934	41,7659890061949	2016
08	Cinca Medio	573,05	23979	41,8445161853241	2015
08	Cinca Medio	573,05	24019	41,9143181223279	2014
08	Cinca Medio	573,05	24216	42,2580926620714	2013
08	Cinca Medio	573,05	24145	42,1341942238897	2012
08	Cinca Medio	573,05	24128	42,1045284006631	2011
08	Cinca Medio	573,05	24051	41,9701596719309	2010
08	Cinca Medio	573,05	24007	41,8933775412268	2009
08	Cinca Medio	573,05	23720	41,3925486432248	2008
08	Cinca Medio	573,05	23084	40,2826978448652	2007
08	Cinca Medio	573,05	23072	40,2617572637641	2006
08	Cinca Medio	573,05	22936	40,0244306779513	2005
08	Cinca Medio	573,05	22609	39,4537998429456	2004
08	Cinca Medio	573,05	22683	39,5829334264026	2003
08	Cinca Medio	573,05	22441	39,1606317075299	2002
08	Cinca Medio	573,05	22125	38,6091964052002	2001
08	Cinca Medio	573,05	21784	38,0141348922433	2000
08	Cinca Medio	573,05	21713	37,8902364540616	1999
08	Cinca Medio	573,05	21685	37,841375098159	1998
08	Cinca Medio	573,05	21843	38,1170927493238	1996
09	La Litera / La Llitera	733,86	18209	24,8126345624506	2017
09	La Litera / La Llitera	733,86	18368	25,0292971411441	2016
09	La Litera / La Llitera	733,86	18516	25,2309704848336	2015
09	La Litera / La Llitera	733,86	18696	25,4762488758074	2014
09	La Litera / La Llitera	733,86	18814	25,6370424876679	2013
09	La Litera / La Llitera	733,86	18961	25,8373531736298	2012
09	La Litera / La Llitera	733,86	19135	26,0744556182378	2011
09	La Litera / La Llitera	733,86	19161	26,1098847191562	2010
09	La Litera / La Llitera	733,86	19291	26,2870302237484	2009
09	La Litera / La Llitera	733,86	19166	26,1166980077944	2008
09	La Litera / La Llitera	733,86	18867	25,7092633472324	2007
09	La Litera / La Llitera	733,86	18847	25,6820101926798	2006
09	La Litera / La Llitera	733,86	18798	25,6152399640258	2005
09	La Litera / La Llitera	733,86	18730	25,5225792385469	2004
09	La Litera / La Llitera	733,86	18720	25,5089526612705	2003
09	La Litera / La Llitera	733,86	18666	25,4353691439784	2002
09	La Litera / La Llitera	733,86	18586	25,3263565257679	2001
09	La Litera / La Llitera	733,86	18546	25,2718502166626	2000
09	La Litera / La Llitera	733,86	18631	25,3876761235113	1999
09	La Litera / La Llitera	733,86	18709	25,4939634262666	1998
09	La Litera / La Llitera	733,86	18927	25,7910228108904	1996
10	Los Monegros	2764,45	18794	6,79845900631229	2017
10	Los Monegros	2764,45	19171	6,93483333031887	2016
10	Los Monegros	2764,45	19566	7,07771889525945	2015
10	Los Monegros	2764,45	19826	7,17177015319503	2014
10	Los Monegros	2764,45	20172	7,29693067337083	2013
10	Los Monegros	2764,45	20633	7,46369078840276	2012
10	Los Monegros	2764,45	20839	7,53820832353633	2011
10	Los Monegros	2764,45	20942	7,57546709110311	2010
10	Los Monegros	2764,45	21230	7,67964694604713	2009
10	Los Monegros	2764,45	21238	7,68254083090669	2008
10	Los Monegros	2764,45	20947	7,57727576914034	2007
10	Los Monegros	2764,45	20896	7,55882725316066	2006
10	Los Monegros	2764,45	20829	7,53459096746188	2005
10	Los Monegros	2764,45	20871	7,54978386297455	2004
10	Los Monegros	2764,45	20972	7,58631915932645	2003
10	Los Monegros	2764,45	21240	7,68326430212158	2002
10	Los Monegros	2764,45	21207	7,67132702707591	2001
10	Los Monegros	2764,45	21356	7,72522563258514	2000
10	Los Monegros	2764,45	21549	7,79504060482194	1999
10	Los Monegros	2764,45	21641	7,82832028070683	1998
10	Los Monegros	2764,45	22042	7,97337625929208	1996
11	Bajo Cinca / Baix Cinca	1419,91	24470	17,2334866294343	2017
11	Bajo Cinca / Baix Cinca	1419,91	24457	17,224331119578	2016
11	Bajo Cinca / Baix Cinca	1419,91	24619	17,3384228577868	2015
11	Bajo Cinca / Baix Cinca	1419,91	24817	17,4778683155975	2014
11	Bajo Cinca / Baix Cinca	1419,91	24800	17,4658957257854	2013
11	Bajo Cinca / Baix Cinca	1419,91	24828	17,4856152854758	2012
11	Bajo Cinca / Baix Cinca	1419,91	24609	17,3313801578973	2011
11	Bajo Cinca / Baix Cinca	1419,91	24670	17,3743406272229	2010
11	Bajo Cinca / Baix Cinca	1419,91	24663	17,3694107373003	2009
11	Bajo Cinca / Baix Cinca	1419,91	24092	16,9672725736138	2008
11	Bajo Cinca / Baix Cinca	1419,91	23645	16,6524638885563	2007
11	Bajo Cinca / Baix Cinca	1419,91	23366	16,4559725616412	2006
11	Bajo Cinca / Baix Cinca	1419,91	23446	16,5123141607567	2005
11	Bajo Cinca / Baix Cinca	1419,91	23071	16,2482129149031	2004
11	Bajo Cinca / Baix Cinca	1419,91	22961	16,1707432161193	2003
11	Bajo Cinca / Baix Cinca	1419,91	22688	15,9784775091379	2002
11	Bajo Cinca / Baix Cinca	1419,91	22336	15,73057447303	2001
11	Bajo Cinca / Baix Cinca	1419,91	22216	15,6460620743568	2000
11	Bajo Cinca / Baix Cinca	1419,91	22301	15,705925023417	1999
11	Bajo Cinca / Baix Cinca	1419,91	22268	15,6826841137819	1998
11	Bajo Cinca / Baix Cinca	1419,91	22383	15,7636751625103	1996
12	Tarazona y el Moncayo	452,22	13842	30,6089956216001	2017
12	Tarazona y el Moncayo	452,22	14106	31,1927822741144	2016
12	Tarazona y el Moncayo	452,22	14258	31,5289018619256	2015
12	Tarazona y el Moncayo	452,22	14405	31,8539648843483	2014
12	Tarazona y el Moncayo	452,22	14471	31,9999115474769	2013
12	Tarazona y el Moncayo	452,22	14666	32,4311175976295	2012
12	Tarazona y el Moncayo	452,22	14765	32,6500375923223	2011
12	Tarazona y el Moncayo	452,22	14730	32,5726416346026	2010
12	Tarazona y el Moncayo	452,22	14825	32,7827163769847	2009
12	Tarazona y el Moncayo	452,22	14747	32,6102339569236	2008
12	Tarazona y el Moncayo	452,22	14690	32,4841891114944	2007
12	Tarazona y el Moncayo	452,22	14575	32,2298881075583	2006
12	Tarazona y el Moncayo	452,22	14467	31,9910662951661	2005
12	Tarazona y el Moncayo	452,22	14382	31,8031046835611	2004
12	Tarazona y el Moncayo	452,22	14346	31,7234974127637	2003
12	Tarazona y el Moncayo	452,22	14287	31,5930299411791	2002
12	Tarazona y el Moncayo	452,22	14208	31,4183362080403	2001
12	Tarazona y el Moncayo	452,22	14106	31,1927822741144	2000
12	Tarazona y el Moncayo	452,22	14151	31,2922913626111	1999
12	Tarazona y el Moncayo	452,22	14054	31,0777939940737	1998
12	Tarazona y el Moncayo	452,22	14207	31,4161248949626	1996
13	Campo de Borja	690,58	13965	20,222132120826	2017
13	Campo de Borja	690,58	14112	20,4349966694662	2016
13	Campo de Borja	690,58	14346	20,7738422775059	2015
13	Campo de Borja	690,58	14600	21,1416490486258	2014
13	Campo de Borja	690,58	14971	21,6788786237655	2013
13	Campo de Borja	690,58	15371	22,2581018853717	2012
13	Campo de Borja	690,58	15446	22,3667062469229	2011
13	Campo de Borja	690,58	15517	22,469518375858	2010
13	Campo de Borja	690,58	15621	22,6201164238756	2009
13	Campo de Borja	690,58	15427	22,3391931419966	2008
13	Campo de Borja	690,58	14914	21,5963393089866	2007
13	Campo de Borja	690,58	14524	21,0315966289206	2006
13	Campo de Borja	690,58	14460	20,9389209070636	2005
13	Campo de Borja	690,58	14330	20,7506733470416	2004
13	Campo de Borja	690,58	14344	20,7709461611978	2003
13	Campo de Borja	690,58	14326	20,7448811144256	2002
13	Campo de Borja	690,58	14276	20,6724782067248	2001
13	Campo de Borja	690,58	14113	20,4364447276203	2000
13	Campo de Borja	690,58	14177	20,5291204494773	1999
13	Campo de Borja	690,58	13968	20,226476295288	1998
13	Campo de Borja	690,58	14303	20,7115757768832	1996
14	Aranda	561,06	6828	12,1698214094749	2017
14	Aranda	561,06	6975	12,4318254732114	2016
14	Aranda	561,06	7082	12,6225359141625	2015
14	Aranda	561,06	7168	12,7758172031512	2014
14	Aranda	561,06	7268	12,9540512601148	2013
14	Aranda	561,06	7412	13,2107083021424	2012
14	Aranda	561,06	7501	13,36933661284	2011
14	Aranda	561,06	7617	13,5760881189178	2010
14	Aranda	561,06	7696	13,716893023919	2009
14	Aranda	561,06	7631	13,6010408868927	2008
14	Aranda	561,06	7627	13,5939115246141	2007
14	Aranda	561,06	7681	13,6901579153745	2006
14	Aranda	561,06	7833	13,9610736819591	2005
14	Aranda	561,06	7992	14,2444658325313	2004
14	Aranda	561,06	8054	14,3549709478487	2003
14	Aranda	561,06	8018	14,2908066873418	2002
14	Aranda	561,06	7996	14,2515951948098	2001
14	Aranda	561,06	8052	14,3514062667094	2000
14	Aranda	561,06	8127	14,4850818094321	1999
14	Aranda	561,06	8113	14,4601290414572	1998
14	Aranda	561,06	8147	14,5207286208249	1996
15	Ribera Alta del Ebro	416	27016	64,9423076923077	2017
15	Ribera Alta del Ebro	416	26922	64,7163461538462	2016
15	Ribera Alta del Ebro	416	27141	65,2427884615385	2015
15	Ribera Alta del Ebro	416	27379	65,8149038461538	2014
15	Ribera Alta del Ebro	416	27765	66,7427884615385	2013
15	Ribera Alta del Ebro	416	27913	67,0985576923077	2012
15	Ribera Alta del Ebro	416	27775	66,7668269230769	2011
15	Ribera Alta del Ebro	416	27827	66,8918269230769	2010
15	Ribera Alta del Ebro	416	27810	66,8509615384615	2009
15	Ribera Alta del Ebro	416	26952	64,7884615384615	2008
15	Ribera Alta del Ebro	416	25745	61,8870192307692	2007
15	Ribera Alta del Ebro	416	24875	59,7956730769231	2006
15	Ribera Alta del Ebro	416	24354	58,5432692307692	2005
15	Ribera Alta del Ebro	416	23554	56,6201923076923	2004
15	Ribera Alta del Ebro	416	23114	55,5625	2003
15	Ribera Alta del Ebro	416	22564	54,2403846153846	2002
15	Ribera Alta del Ebro	416	22109	53,1466346153846	2001
15	Ribera Alta del Ebro	416	21870	52,5721153846154	2000
15	Ribera Alta del Ebro	416	21746	52,2740384615385	1999
15	Ribera Alta del Ebro	416	21595	51,9110576923077	1998
15	Ribera Alta del Ebro	416	21671	52,09375	1996
16	Valdejalón	938,77	28340	30,1884380625712	2017
16	Valdejalón	938,77	28489	30,3471563854831	2016
16	Valdejalón	938,77	28763	30,639027663858	2015
16	Valdejalón	938,77	29179	31,0821606996389	2014
16	Valdejalón	938,77	29529	31,4549889749353	2013
16	Valdejalón	938,77	29730	31,6690989273198	2012
16	Valdejalón	938,77	30018	31,9758833367065	2011
16	Valdejalón	938,77	30533	32,5244735132141	2010
16	Valdejalón	938,77	30380	32,3614942957274	2009
16	Valdejalón	938,77	29429	31,3484666105649	2008
16	Valdejalón	938,77	27423	29,2116279812947	2007
16	Valdejalón	938,77	26437	28,1613174686025	2006
16	Valdejalón	938,77	26084	27,785293522375	2005
16	Valdejalón	938,77	25177	26,8191356775355	2004
16	Valdejalón	938,77	24579	26,1821319386005	2003
16	Valdejalón	938,77	23721	25,2681700523025	2002
16	Valdejalón	938,77	22822	24,3105339966126	2001
16	Valdejalón	938,77	21946	23,3773980847279	2000
16	Valdejalón	938,77	21496	22,8980474450611	1999
16	Valdejalón	938,77	21385	22,7798076206099	1998
16	Valdejalón	938,77	21630	23,0407874133174	1996
17	D.C. Zaragoza	2288,85	744579	325,307031915591	2017
17	D.C. Zaragoza	2288,85	739788	323,213841011862	2016
17	D.C. Zaragoza	2288,85	742656	324,466872009961	2015
17	D.C. Zaragoza	2288,85	743147	324,681390217795	2014
17	D.C. Zaragoza	2288,85	758380	331,336697468161	2013
17	D.C. Zaragoza	2288,85	754880	329,807545273827	2012
17	D.C. Zaragoza	2288,85	748360	326,958953186098	2011
17	D.C. Zaragoza	2288,85	746719	326,241999257269	2010
17	D.C. Zaragoza	2288,85	743280	324,73949800118	2009
17	D.C. Zaragoza	2288,85	731315	319,511981999694	2008
17	D.C. Zaragoza	2288,85	714604	312,210935622693	2007
17	D.C. Zaragoza	2288,85	702662	306,993468335627	2006
17	D.C. Zaragoza	2288,85	697532	304,752168119361	2005
17	D.C. Zaragoza	2288,85	685873	299,658343709723	2004
17	D.C. Zaragoza	2288,85	670239	292,827839307949	2003
17	D.C. Zaragoza	2288,85	662941	289,639338532451	2002
17	D.C. Zaragoza	2288,85	651622	284,694060335977	2001
17	D.C. Zaragoza	2288,85	643602	281,190117307818	2000
17	D.C. Zaragoza	2288,85	640346	279,767568866461	1999
17	D.C. Zaragoza	2288,85	639411	279,359066780261	1998
17	D.C. Zaragoza	2288,85	636833	278,232736963978	1996
18	Ribera Baja del Ebro	989,86	8634	8,72244559836745	2017
18	Ribera Baja del Ebro	989,86	8760	8,84973632634918	2016
18	Ribera Baja del Ebro	989,86	8964	9,05582607641485	2015
18	Ribera Baja del Ebro	989,86	9102	9,19523973087103	2014
18	Ribera Baja del Ebro	989,86	9223	9,31747923948841	2013
18	Ribera Baja del Ebro	989,86	9349	9,44476996747015	2012
18	Ribera Baja del Ebro	989,86	9412	9,50841533146101	2011
18	Ribera Baja del Ebro	989,86	9452	9,54882508637585	2010
18	Ribera Baja del Ebro	989,86	9333	9,42860606550421	2009
18	Ribera Baja del Ebro	989,86	9240	9,33465338532722	2008
18	Ribera Baja del Ebro	989,86	9155	9,24878265613319	2007
18	Ribera Baja del Ebro	989,86	9197	9,29121289879377	2006
18	Ribera Baja del Ebro	989,86	9223	9,31747923948841	2005
18	Ribera Baja del Ebro	989,86	9230	9,32455094659851	2004
18	Ribera Baja del Ebro	989,86	9292	9,38718606671651	2003
18	Ribera Baja del Ebro	989,86	9418	9,51447679469824	2002
18	Ribera Baja del Ebro	989,86	9516	9,61348069423959	2001
18	Ribera Baja del Ebro	989,86	9566	9,66399288788313	2000
18	Ribera Baja del Ebro	989,86	9664	9,76299678742448	1999
18	Ribera Baja del Ebro	989,86	9539	9,63671630331562	1998
18	Ribera Baja del Ebro	989,86	9769	9,86907239407593	1996
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	14459	14,498435745227	2017
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	14521	14,5606048451789	2016
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	14908	14,9486603561688	2015
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	14994	15,0348949141665	2014
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	15008	15,0489330980266	2013
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	15039	15,0800176480026	2012
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	15077	15,1181212899086	2011
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	15016	15,0569549173753	2010
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	14775	14,8152976094978	2009
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	13940	13,9780202149848	2008
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	13575	13,6120247072036	2007
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	13606	13,6431092571795	2006
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	13241	13,2771137493984	2005
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12895	12,9301700625702	2004
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12658	12,6925236643671	2003
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12604	12,6383763837638	2002
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12741	12,7757500401091	2001
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12783	12,8178645916894	2000
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12947	12,9823118883363	1999
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	12885	12,9201427883844	1998
19	Bajo Aragón-Caspe / Baix Aragó-Casp	997,28	13008	13,0434782608696	1996
20	Comunidad de Calatayud	2512,54	37700	15,0047362430051	2017
20	Comunidad de Calatayud	2512,54	38228	15,2148821511299	2016
20	Comunidad de Calatayud	2512,54	38362	15,2682146353889	2015
20	Comunidad de Calatayud	2512,54	39587	15,7557690623831	2014
20	Comunidad de Calatayud	2512,54	40333	16,0526797583322	2013
20	Comunidad de Calatayud	2512,54	40899	16,2779498037842	2012
20	Comunidad de Calatayud	2512,54	41013	16,3233222157657	2011
20	Comunidad de Calatayud	2512,54	42013	16,7213258296385	2010
20	Comunidad de Calatayud	2512,54	42319	16,8431149354836	2009
20	Comunidad de Calatayud	2512,54	42379	16,866995152316	2008
20	Comunidad de Calatayud	2512,54	41356	16,4598374553241	2007
20	Comunidad de Calatayud	2512,54	40327	16,050291736649	2006
20	Comunidad de Calatayud	2512,54	41027	16,3288942663599	2005
20	Comunidad de Calatayud	2512,54	40564	16,1446185931368	2004
20	Comunidad de Calatayud	2512,54	40484	16,112778304027	2003
20	Comunidad de Calatayud	2512,54	40185	15,993775223479	2002
20	Comunidad de Calatayud	2512,54	39834	15,8540759550097	2001
20	Comunidad de Calatayud	2512,54	39948	15,8994483669912	2000
20	Comunidad de Calatayud	2512,54	39851	15,8608420164455	1999
20	Comunidad de Calatayud	2512,54	39167	15,5886075445565	1998
20	Comunidad de Calatayud	2512,54	40271	16,0280035342721	1996
21	Campo de Cariñena	772,02	10062	13,0333411051527	2017
21	Campo de Cariñena	772,02	10164	13,1654620346623	2016
21	Campo de Cariñena	772,02	10352	13,4089790419937	2015
21	Campo de Cariñena	772,02	10663	13,811818346675	2014
21	Campo de Cariñena	772,02	10802	13,9918654957125	2013
21	Campo de Cariñena	772,02	11059	14,3247584259475	2012
21	Campo de Cariñena	772,02	11350	14,701691666019	2011
21	Campo de Cariñena	772,02	11173	14,4724229942229	2010
21	Campo de Cariñena	772,02	11214	14,5255304266729	2009
21	Campo de Cariñena	772,02	10987	14,2314965933525	2008
21	Campo de Cariñena	772,02	10606	13,7379860625372	2007
21	Campo de Cariñena	772,02	10580	13,7043081785446	2006
21	Campo de Cariñena	772,02	10861	14,0682883863112	2005
21	Campo de Cariñena	772,02	10719	13,8843553275822	2004
21	Campo de Cariñena	772,02	10715	13,8791741146602	2003
21	Campo de Cariñena	772,02	10501	13,6019792233362	2002
21	Campo de Cariñena	772,02	10068	13,0411129245356	2001
21	Campo de Cariñena	772,02	9899	12,8222066785835	2000
21	Campo de Cariñena	772,02	9895	12,8170254656615	1999
21	Campo de Cariñena	772,02	9842	12,7483743944457	1998
21	Campo de Cariñena	772,02	9902	12,8260925882749	1996
22	Campo de Belchite	1043,73	4660	4,46475621089745	2017
22	Campo de Belchite	1043,73	4775	4,57493796288312	2016
22	Campo de Belchite	1043,73	4885	4,68032920391289	2015
22	Campo de Belchite	1043,73	4967	4,75889358358963	2014
