Comarca código	Comarca nombre	Año	Orden	Votos	Siglas
08	Cinca Medio	2011	2	4432	PSOE
08	Cinca Medio	2011	3	1086	CHA-IU
08	Cinca Medio	2011	4	441	UPyD
08	Cinca Medio	2011	5	66	EQUO
08	Cinca Medio	2011	6	45	PACMA
08	Cinca Medio	2011	7	0	Eb
08	Cinca Medio	2011	8	45	PCPE
08	Cinca Medio	2011	9	22	PUM+J
08	Cinca Medio	2011	10	44	PIRATA
08	Cinca Medio	2011	11	10	UCE
08	Cinca Medio	2011	12	0	DeC
08	Cinca Medio	2011	13	0	PH
08	Cinca Medio	2011	14	0	P-LIB
08	Cinca Medio	2011	15	0	SXT
09	La Litera / La Llitera	2011	1	5168	PP-PAR
09	La Litera / La Llitera	2011	2	3448	PSOE
09	La Litera / La Llitera	2011	3	612	CHA-IU
09	La Litera / La Llitera	2011	4	291	UPyD
09	La Litera / La Llitera	2011	5	61	EQUO
09	La Litera / La Llitera	2011	6	52	PACMA
09	La Litera / La Llitera	2011	7	0	Eb
09	La Litera / La Llitera	2011	8	31	PCPE
09	La Litera / La Llitera	2011	9	33	PUM+J
09	La Litera / La Llitera	2011	10	49	PIRATA
09	La Litera / La Llitera	2011	11	10	UCE
09	La Litera / La Llitera	2011	12	0	DeC
09	La Litera / La Llitera	2011	13	0	PH
09	La Litera / La Llitera	2011	14	0	P-LIB
09	La Litera / La Llitera	2011	15	0	SXT
10	Los Monegros	2011	1	6414	PP-PAR
10	Los Monegros	2011	2	4368	PSOE
10	Los Monegros	2011	3	836	CHA-IU
10	Los Monegros	2011	4	357	UPyD
10	Los Monegros	2011	5	77	EQUO
10	Los Monegros	2011	6	28	PACMA
10	Los Monegros	2011	7	11	Eb
10	Los Monegros	2011	8	30	PCPE
10	Los Monegros	2011	9	19	PUM+J
10	Los Monegros	2011	10	23	PIRATA
10	Los Monegros	2011	11	6	UCE
10	Los Monegros	2011	12	2	DeC
10	Los Monegros	2011	13	1	PH
10	Los Monegros	2011	14	1	P-LIB
10	Los Monegros	2011	15	0	SXT
11	Bajo Cinca / Baix Cinca	2011	1	6498	PP-PAR
11	Bajo Cinca / Baix Cinca	2011	2	4062	PSOE
11	Bajo Cinca / Baix Cinca	2011	3	592	CHA-IU
11	Bajo Cinca / Baix Cinca	2011	4	321	UPyD
11	Bajo Cinca / Baix Cinca	2011	5	56	EQUO
11	Bajo Cinca / Baix Cinca	2011	6	51	PACMA
11	Bajo Cinca / Baix Cinca	2011	7	16	Eb
11	Bajo Cinca / Baix Cinca	2011	8	48	PCPE
11	Bajo Cinca / Baix Cinca	2011	9	33	PUM+J
11	Bajo Cinca / Baix Cinca	2011	10	39	PIRATA
11	Bajo Cinca / Baix Cinca	2011	11	12	UCE
11	Bajo Cinca / Baix Cinca	2011	12	1	DeC
11	Bajo Cinca / Baix Cinca	2011	13	4	PH
11	Bajo Cinca / Baix Cinca	2011	14	2	P-LIB
11	Bajo Cinca / Baix Cinca	2011	15	0	SXT
12	Tarazona y el Moncayo	2011	1	4209	PP-PAR
12	Tarazona y el Moncayo	2011	2	2777	PSOE
12	Tarazona y el Moncayo	2011	3	903	CHA-IU
12	Tarazona y el Moncayo	2011	4	275	UPyD
12	Tarazona y el Moncayo	2011	5	50	EQUO
12	Tarazona y el Moncayo	2011	6	25	PACMA
12	Tarazona y el Moncayo	2011	7	29	Eb
12	Tarazona y el Moncayo	2011	8	15	PCPE
12	Tarazona y el Moncayo	2011	9	14	PUM+J
12	Tarazona y el Moncayo	2011	10	0	PIRATA
12	Tarazona y el Moncayo	2011	11	11	UCE
12	Tarazona y el Moncayo	2011	12	5	DeC
12	Tarazona y el Moncayo	2011	13	14	PH
12	Tarazona y el Moncayo	2011	14	6	P-LIB
12	Tarazona y el Moncayo	2011	15	0	SXT
13	Campo de Borja	2011	1	3988	PP-PAR
13	Campo de Borja	2011	2	3295	PSOE
13	Campo de Borja	2011	3	659	CHA-IU
13	Campo de Borja	2011	4	250	UPyD
13	Campo de Borja	2011	5	31	EQUO
13	Campo de Borja	2011	6	26	PACMA
13	Campo de Borja	2011	7	17	Eb
13	Campo de Borja	2011	8	14	PCPE
13	Campo de Borja	2011	9	7	PUM+J
13	Campo de Borja	2011	10	0	PIRATA
13	Campo de Borja	2011	11	4	UCE
13	Campo de Borja	2011	12	3	DeC
13	Campo de Borja	2011	13	11	PH
13	Campo de Borja	2011	14	5	P-LIB
13	Campo de Borja	2011	15	0	SXT
14	Aranda	2011	1	2430	PP-PAR
14	Aranda	2011	2	1259	PSOE
14	Aranda	2011	3	290	CHA-IU
14	Aranda	2011	4	84	UPyD
14	Aranda	2011	5	8	EQUO
14	Aranda	2011	6	3	PACMA
14	Aranda	2011	7	13	Eb
14	Aranda	2011	8	6	PCPE
14	Aranda	2011	9	2	PUM+J
14	Aranda	2011	10	0	PIRATA
14	Aranda	2011	11	2	UCE
14	Aranda	2011	12	1	DeC
14	Aranda	2011	13	6	PH
14	Aranda	2011	14	3	P-LIB
14	Aranda	2011	15	0	SXT
15	Ribera Alta del Ebro	2011	1	6345	PP-PAR
15	Ribera Alta del Ebro	2011	2	5839	PSOE
15	Ribera Alta del Ebro	2011	3	1538	CHA-IU
15	Ribera Alta del Ebro	2011	4	581	UPyD
15	Ribera Alta del Ebro	2011	5	68	EQUO
15	Ribera Alta del Ebro	2011	6	58	PACMA
15	Ribera Alta del Ebro	2011	7	46	Eb
15	Ribera Alta del Ebro	2011	8	25	PCPE
15	Ribera Alta del Ebro	2011	9	16	PUM+J
15	Ribera Alta del Ebro	2011	10	0	PIRATA
15	Ribera Alta del Ebro	2011	11	7	UCE
15	Ribera Alta del Ebro	2011	12	12	DeC
15	Ribera Alta del Ebro	2011	13	14	PH
15	Ribera Alta del Ebro	2011	14	11	P-LIB
15	Ribera Alta del Ebro	2011	15	0	SXT
16	Valdejalón	2011	1	7473	PP-PAR
16	Valdejalón	2011	2	4386	PSOE
16	Valdejalón	2011	3	1131	CHA-IU
16	Valdejalón	2011	4	584	UPyD
16	Valdejalón	2011	5	69	EQUO
16	Valdejalón	2011	6	35	PACMA
16	Valdejalón	2011	7	49	Eb
16	Valdejalón	2011	8	22	PCPE
16	Valdejalón	2011	9	15	PUM+J
16	Valdejalón	2011	10	0	PIRATA
16	Valdejalón	2011	11	10	UCE
16	Valdejalón	2011	12	12	DeC
16	Valdejalón	2011	13	19	PH
16	Valdejalón	2011	14	8	P-LIB
16	Valdejalón	2011	15	0	SXT
17	Central	2011	1	181661	PP-PAR
17	Central	2011	2	114693	PSOE
17	Central	2011	3	48982	CHA-IU
17	Central	2011	4	28955	UPyD
17	Central	2011	5	3321	EQUO
17	Central	2011	6	2266	PACMA
17	Central	2011	7	2225	Eb
17	Central	2011	8	835	PCPE
17	Central	2011	9	787	PUM+J
17	Central	2011	10	0	PIRATA
17	Central	2011	11	299	UCE
17	Central	2011	12	413	DeC
17	Central	2011	13	347	PH
17	Central	2011	14	317	P-LIB
17	Central	2011	15	0	SXT
18	Ribera Baja del Ebro	2011	1	2335	PP-PAR
18	Ribera Baja del Ebro	2011	2	2104	PSOE
18	Ribera Baja del Ebro	2011	3	437	CHA-IU
18	Ribera Baja del Ebro	2011	4	170	UPyD
18	Ribera Baja del Ebro	2011	5	15	EQUO
18	Ribera Baja del Ebro	2011	6	11	PACMA
18	Ribera Baja del Ebro	2011	7	14	Eb
18	Ribera Baja del Ebro	2011	8	7	PCPE
18	Ribera Baja del Ebro	2011	9	6	PUM+J
18	Ribera Baja del Ebro	2011	10	0	PIRATA
18	Ribera Baja del Ebro	2011	11	2	UCE
18	Ribera Baja del Ebro	2011	12	6	DeC
18	Ribera Baja del Ebro	2011	13	3	PH
18	Ribera Baja del Ebro	2011	14	4	P-LIB
18	Ribera Baja del Ebro	2011	15	0	SXT
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	1	3441	PP-PAR
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	2	2679	PSOE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	3	540	CHA-IU
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	4	244	UPyD
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	5	35	EQUO
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	6	30	PACMA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	7	29	Eb
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	8	14	PCPE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	9	14	PUM+J
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	10	0	PIRATA
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	11	3	UCE
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	12	9	DeC
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	13	5	PH
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	14	3	P-LIB
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2011	15	0	SXT
20	Comunidad de Calatayud	2011	1	11331	PP-PAR
20	Comunidad de Calatayud	2011	2	7395	PSOE
20	Comunidad de Calatayud	2011	3	1452	CHA-IU
20	Comunidad de Calatayud	2011	4	730	UPyD
20	Comunidad de Calatayud	2011	5	86	EQUO
20	Comunidad de Calatayud	2011	6	50	PACMA
20	Comunidad de Calatayud	2011	7	81	Eb
20	Comunidad de Calatayud	2011	8	46	PCPE
20	Comunidad de Calatayud	2011	9	24	PUM+J
20	Comunidad de Calatayud	2011	10	0	PIRATA
20	Comunidad de Calatayud	2011	11	18	UCE
20	Comunidad de Calatayud	2011	12	27	DeC
20	Comunidad de Calatayud	2011	13	21	PH
20	Comunidad de Calatayud	2011	14	15	P-LIB
20	Comunidad de Calatayud	2011	15	0	SXT
21	Campo de Cariñena	2011	1	2876	PP-PAR
21	Campo de Cariñena	2011	2	2205	PSOE
21	Campo de Cariñena	2011	3	533	CHA-IU
21	Campo de Cariñena	2011	4	146	UPyD
21	Campo de Cariñena	2011	5	17	EQUO
21	Campo de Cariñena	2011	6	12	PACMA
21	Campo de Cariñena	2011	7	22	Eb
21	Campo de Cariñena	2011	8	10	PCPE
21	Campo de Cariñena	2011	9	7	PUM+J
21	Campo de Cariñena	2011	10	0	PIRATA
21	Campo de Cariñena	2011	11	2	UCE
21	Campo de Cariñena	2011	12	1	DeC
21	Campo de Cariñena	2011	13	1	PH
21	Campo de Cariñena	2011	14	3	P-LIB
21	Campo de Cariñena	2011	15	0	SXT
22	Campo de Belchite	2011	1	1994	PP-PAR
22	Campo de Belchite	2011	2	1065	PSOE
22	Campo de Belchite	2011	3	190	CHA-IU
22	Campo de Belchite	2011	4	80	UPyD
22	Campo de Belchite	2011	5	8	EQUO
22	Campo de Belchite	2011	6	4	PACMA
22	Campo de Belchite	2011	7	12	Eb
22	Campo de Belchite	2011	8	5	PCPE
22	Campo de Belchite	2011	9	5	PUM+J
22	Campo de Belchite	2011	10	0	PIRATA
22	Campo de Belchite	2011	11	2	UCE
22	Campo de Belchite	2011	12	1	DeC
22	Campo de Belchite	2011	13	0	PH
22	Campo de Belchite	2011	14	2	P-LIB
22	Campo de Belchite	2011	15	0	SXT
23	Bajo Martín	2011	1	1941	PP-PAR
23	Bajo Martín	2011	2	1620	PSOE
23	Bajo Martín	2011	3	316	CHA-IU
23	Bajo Martín	2011	4	72	UPyD
23	Bajo Martín	2011	5	0	EQUO
23	Bajo Martín	2011	6	6	PACMA
23	Bajo Martín	2011	7	12	Eb
23	Bajo Martín	2011	8	0	PCPE
23	Bajo Martín	2011	9	8	PUM+J
23	Bajo Martín	2011	10	6	PIRATA
23	Bajo Martín	2011	11	4	UCE
23	Bajo Martín	2011	12	0	DeC
23	Bajo Martín	2011	13	0	PH
23	Bajo Martín	2011	14	0	P-LIB
23	Bajo Martín	2011	15	17	SXT
24	Campo de Daroca	2011	1	2338	PP-PAR
24	Campo de Daroca	2011	2	965	PSOE
24	Campo de Daroca	2011	3	229	CHA-IU
24	Campo de Daroca	2011	4	112	UPyD
24	Campo de Daroca	2011	5	20	EQUO
24	Campo de Daroca	2011	6	3	PACMA
24	Campo de Daroca	2011	7	11	Eb
24	Campo de Daroca	2011	8	12	PCPE
24	Campo de Daroca	2011	9	8	PUM+J
24	Campo de Daroca	2011	10	0	PIRATA
24	Campo de Daroca	2011	11	2	UCE
24	Campo de Daroca	2011	12	5	DeC
24	Campo de Daroca	2011	13	1	PH
24	Campo de Daroca	2011	14	2	P-LIB
24	Campo de Daroca	2011	15	0	SXT
25	Jiloca	2011	1	4461	PP-PAR
25	Jiloca	2011	2	2074	PSOE
25	Jiloca	2011	3	463	CHA-IU
25	Jiloca	2011	4	217	UPyD
25	Jiloca	2011	5	0	EQUO
25	Jiloca	2011	6	18	PACMA
25	Jiloca	2011	7	27	Eb
25	Jiloca	2011	8	0	PCPE
25	Jiloca	2011	9	7	PUM+J
25	Jiloca	2011	10	15	PIRATA
25	Jiloca	2011	11	7	UCE
25	Jiloca	2011	12	0	DeC
25	Jiloca	2011	13	0	PH
25	Jiloca	2011	14	0	P-LIB
25	Jiloca	2011	15	1	SXT
26	Cuencas Mineras	2011	1	1972	PP-PAR
26	Cuencas Mineras	2011	2	2332	PSOE
26	Cuencas Mineras	2011	3	389	CHA-IU
26	Cuencas Mineras	2011	4	103	UPyD
26	Cuencas Mineras	2011	5	0	EQUO
26	Cuencas Mineras	2011	6	15	PACMA
26	Cuencas Mineras	2011	7	34	Eb
26	Cuencas Mineras	2011	8	0	PCPE
26	Cuencas Mineras	2011	9	7	PUM+J
26	Cuencas Mineras	2011	10	13	PIRATA
26	Cuencas Mineras	2011	11	6	UCE
26	Cuencas Mineras	2011	12	0	DeC
26	Cuencas Mineras	2011	13	0	PH
26	Cuencas Mineras	2011	14	0	P-LIB
26	Cuencas Mineras	2011	15	1	SXT
27	Andorra-Sierra de Arcos	2011	1	2573	PP-PAR
27	Andorra-Sierra de Arcos	2011	2	2184	PSOE
27	Andorra-Sierra de Arcos	2011	3	857	CHA-IU
27	Andorra-Sierra de Arcos	2011	4	121	UPyD
27	Andorra-Sierra de Arcos	2011	5	0	EQUO
27	Andorra-Sierra de Arcos	2011	6	16	PACMA
27	Andorra-Sierra de Arcos	2011	7	31	Eb
27	Andorra-Sierra de Arcos	2011	8	0	PCPE
27	Andorra-Sierra de Arcos	2011	9	10	PUM+J
27	Andorra-Sierra de Arcos	2011	10	14	PIRATA
27	Andorra-Sierra de Arcos	2011	11	7	UCE
27	Andorra-Sierra de Arcos	2011	12	0	DeC
27	Andorra-Sierra de Arcos	2011	13	0	PH
27	Andorra-Sierra de Arcos	2011	14	0	P-LIB
27	Andorra-Sierra de Arcos	2011	15	6	SXT
28	Bajo Aragón	2011	1	7688	PP-PAR
28	Bajo Aragón	2011	2	4959	PSOE
28	Bajo Aragón	2011	3	1160	CHA-IU
28	Bajo Aragón	2011	4	610	UPyD
28	Bajo Aragón	2011	5	0	EQUO
28	Bajo Aragón	2011	6	75	PACMA
28	Bajo Aragón	2011	7	121	Eb
28	Bajo Aragón	2011	8	0	PCPE
28	Bajo Aragón	2011	9	36	PUM+J
28	Bajo Aragón	2011	10	42	PIRATA
28	Bajo Aragón	2011	11	20	UCE
28	Bajo Aragón	2011	12	0	DeC
28	Bajo Aragón	2011	13	0	PH
28	Bajo Aragón	2011	14	0	P-LIB
28	Bajo Aragón	2011	15	98	SXT
29	Comunidad de Teruel	2011	1	13708	PP-PAR
29	Comunidad de Teruel	2011	2	7285	PSOE
29	Comunidad de Teruel	2011	3	1900	CHA-IU
29	Comunidad de Teruel	2011	4	1201	UPyD
29	Comunidad de Teruel	2011	5	0	EQUO
29	Comunidad de Teruel	2011	6	100	PACMA
29	Comunidad de Teruel	2011	7	156	Eb
29	Comunidad de Teruel	2011	8	0	PCPE
29	Comunidad de Teruel	2011	9	48	PUM+J
29	Comunidad de Teruel	2011	10	73	PIRATA
29	Comunidad de Teruel	2011	11	31	UCE
29	Comunidad de Teruel	2011	12	0	DeC
29	Comunidad de Teruel	2011	13	0	PH
29	Comunidad de Teruel	2011	14	0	P-LIB
29	Comunidad de Teruel	2011	15	23	SXT
30	Maestrazgo	2011	1	1128	PP-PAR
30	Maestrazgo	2011	2	637	PSOE
30	Maestrazgo	2011	3	131	CHA-IU
30	Maestrazgo	2011	4	45	UPyD
30	Maestrazgo	2011	5	0	EQUO
30	Maestrazgo	2011	6	2	PACMA
30	Maestrazgo	2011	7	18	Eb
30	Maestrazgo	2011	8	0	PCPE
30	Maestrazgo	2011	9	4	PUM+J
30	Maestrazgo	2011	10	19	PIRATA
30	Maestrazgo	2011	11	4	UCE
30	Maestrazgo	2011	12	0	DeC
30	Maestrazgo	2011	13	0	PH
30	Maestrazgo	2011	14	0	P-LIB
30	Maestrazgo	2011	15	10	SXT
31	Sierra de Albarracín	2011	1	1490	PP-PAR
31	Sierra de Albarracín	2011	2	1070	PSOE
31	Sierra de Albarracín	2011	3	206	CHA-IU
31	Sierra de Albarracín	2011	4	67	UPyD
31	Sierra de Albarracín	2011	5	0	EQUO
31	Sierra de Albarracín	2011	6	3	PACMA
31	Sierra de Albarracín	2011	7	10	Eb
31	Sierra de Albarracín	2011	8	0	PCPE
31	Sierra de Albarracín	2011	9	9	PUM+J
31	Sierra de Albarracín	2011	10	12	PIRATA
31	Sierra de Albarracín	2011	11	3	UCE
31	Sierra de Albarracín	2011	12	0	DeC
31	Sierra de Albarracín	2011	13	0	PH
31	Sierra de Albarracín	2011	14	0	P-LIB
31	Sierra de Albarracín	2011	15	1	SXT
32	Gúdar-Javalambre	2011	1	2396	PP-PAR
32	Gúdar-Javalambre	2011	2	1593	PSOE
32	Gúdar-Javalambre	2011	3	342	CHA-IU
32	Gúdar-Javalambre	2011	4	127	UPyD
32	Gúdar-Javalambre	2011	5	0	EQUO
32	Gúdar-Javalambre	2011	6	8	PACMA
32	Gúdar-Javalambre	2011	7	20	Eb
32	Gúdar-Javalambre	2011	8	0	PCPE
32	Gúdar-Javalambre	2011	9	6	PUM+J
32	Gúdar-Javalambre	2011	10	12	PIRATA
32	Gúdar-Javalambre	2011	11	6	UCE
32	Gúdar-Javalambre	2011	12	0	DeC
32	Gúdar-Javalambre	2011	13	0	PH
32	Gúdar-Javalambre	2011	14	0	P-LIB
32	Gúdar-Javalambre	2011	15	4	SXT
33	Matarraña / Matarranya	2011	1	2566	PP-PAR
33	Matarraña / Matarranya	2011	2	1481	PSOE
33	Matarraña / Matarranya	2011	3	319	CHA-IU
33	Matarraña / Matarranya	2011	4	87	UPyD
33	Matarraña / Matarranya	2011	5	0	EQUO
33	Matarraña / Matarranya	2011	6	14	PACMA
33	Matarraña / Matarranya	2011	7	36	Eb
33	Matarraña / Matarranya	2011	8	0	PCPE
33	Matarraña / Matarranya	2011	9	16	PUM+J
33	Matarraña / Matarranya	2011	10	10	PIRATA
33	Matarraña / Matarranya	2011	11	3	UCE
33	Matarraña / Matarranya	2011	12	0	DeC
33	Matarraña / Matarranya	2011	13	0	PH
33	Matarraña / Matarranya	2011	14	0	P-LIB
33	Matarraña / Matarranya	2011	15	4	SXT
